,ATOMUSDT,AXSUSDT,date,rolling_hedge_ratio,calculated_spread,rolling_mean_spread,rolling_std_spread,z_score,trading_signal,symbol_one_position,symbol_two_position,portfolio_value,returns
1880,6.242,4.13,2023-10-19 19:00:00,0.5039300364585716,0.984468712425596,0.940735312202525,0.028134848048264757,1.5544210563372218,-1,618.1198945413133,-1217.4763379549283,10005.558287433902,0.00045129840908296145
1881,6.245,4.13,2023-10-19 20:00:00,0.5034853355325989,0.9857340795989198,0.9426964092226949,0.029168741576457206,1.4754723052900436,-1,618.1198945413133,-1217.4763379549283,10007.412647117526,0.00018531578294858484
1882,6.223,4.12,2023-10-19 21:00:00,0.5029169627102076,0.9903477410543782,0.9445700787079357,0.03038019268876544,1.5068259380517672,-1,618.1198945413133,-1217.4763379549283,10005.988772817163,-0.00014229208447767643
1883,6.245,4.13,2023-10-19 22:00:00,0.5024163422381954,0.9924099427224693,0.9478158512107516,0.030106007898279035,1.4812356278650556,-1,618.1198945413133,-1217.4763379549283,10007.412647117526,0.00014229208447771727
1884,6.263,4.13,2023-10-19 23:00:00,0.5020126413381054,0.9858948272994459,0.9506813377771568,0.029475545076035437,1.194667967342147,-1,618.1198945413133,-1217.4763379549283,10018.538805219268,0.0011111740955749442
1885,6.259,4.11,2023-10-20 00:00:00,0.5017790871357071,0.9693646936176097,0.9527322851039058,0.028516541902232316,0.5832547498475555,-1,618.1198945413133,-1217.4763379549283,10040.415852400201,0.0021812757672101603
1886,6.274,4.12,2023-10-20 01:00:00,0.5016187115068637,0.9728442040059373,0.9552103086025154,0.02682131919072292,0.6574581689300784,-1,618.1198945413133,-1217.4763379549283,10037.512887438772,-0.00028916976639107136
1887,6.325,4.15,2023-10-20 02:00:00,0.5014460772543738,0.9783535613660859,0.9576625558213,0.025376285489219347,0.815367779243186,-1,618.1198945413133,-1217.4763379549283,10032.512711921732,-0.0004982729688845675
1888,6.335,4.18,2023-10-20 03:00:00,0.5010088406919542,1.0061089942164703,0.9608586303170125,0.025233513519798773,1.793264495804493,-1,618.1198945413133,-1217.4763379549283,10002.169620728497,-0.00302905869828559
1889,6.337,4.19,2023-10-20 04:00:00,0.5004935746932705,1.0183722171687455,0.9637975731864219,0.026635571538315802,2.0489383493730133,-1,618.1198945413133,-1217.4763379549283,9991.231097138028,-0.0010942135193726913
1890,6.363,4.2,2023-10-20 05:00:00,0.5001712078254069,1.0174106046069356,0.9665506437217498,0.027780757626271125,1.8307621976835347,-1,618.1198945413133,-1217.4763379549283,9995.127451016553,0.0003899013338021711
1891,6.379,4.19,2023-10-20 06:00:00,0.5001528821996207,0.99952476444862,0.9684474677957328,0.028032016816540592,1.1086357737396113,-1,618.1198945413133,-1217.4763379549283,10017.192132708764,0.0022051107609706916
1892,6.364,4.19,2023-10-20 07:00:00,0.4998030295654174,1.009253519845684,0.9710310642920111,0.0281044140156837,1.3600161004012676,-1,618.1198945413133,-1217.4763379549283,10007.920334290644,-0.0009260171792745061
1893,6.435,4.25,2023-10-20 08:00:00,0.49941791937737234,1.0362456888066092,0.9742272227078991,0.029891592734858495,2.074779575943653,-1,618.1198945413133,-1217.4763379549283,9978.758266525781,-0.002918152539669887
1894,6.441,4.27,2023-10-20 09:00:00,0.4990242453064922,1.0557848359808832,0.9774474734468048,0.03323155762897719,2.357318408264136,-1,618.1198945413133,-1217.4763379549283,9958.117459133933,-0.0020706167857575783
1895,6.425,4.27,2023-10-20 10:00:00,0.49838118625041006,1.0679008783411152,0.9820770472458685,0.03582464584100642,2.395664467309516,-1,618.1198945413133,-1217.4763379549283,9948.227540821272,-0.0009936449033111576
1896,6.399,4.26,2023-10-20 11:00:00,0.49773995712371044,1.0749620143653766,0.9872097533435243,0.037748387320335454,2.324662515438884,-1,618.1198945413133,-1217.4763379549283,9944.331186942747,-0.00039173984419761817
1897,6.357,4.24,2023-10-20 12:00:00,0.4969191249965644,1.0810851223968405,0.9921993239032734,0.03994567039305735,2.2251672739235264,-1,618.1198945413133,-1217.4763379549283,9942.71967813111,-0.00016206614304926375
1898,6.392,4.24,2023-10-20 13:00:00,0.4962626903379421,1.067888883359874,0.9967806829127882,0.04049694444499861,1.7558905102991733,-1,618.1198945413133,-1217.4763379549283,9964.353874440056,0.002173519354194498
1899,6.384,4.23,2023-10-20 14:00:00,0.4955967883317586,1.0661101032900535,1.0011286235215322,0.04071143976177999,1.5961479168694521,-1,618.1198945413133,-1217.4763379549283,9971.583678663274,0.0007253036904741385
1900,6.403,4.22,2023-10-20 15:00:00,0.4951411714318601,1.0496110793217999,1.0049141326009658,0.039718879222130174,1.125332526903987,-1,618.1198945413133,-1217.4763379549283,9995.502720039109,0.002395848081154022
1901,6.366,4.21,2023-10-20 16:00:00,0.49427826773697936,1.0634245475863895,1.0088119455925542,0.03952494240194323,1.3817250241242685,-1,618.1198945413133,-1217.4763379549283,9984.807047320628,-0.0010706214132470424
1902,6.39,4.24,2023-10-20 17:00:00,0.4934836066488736,1.086639753513698,1.0133518382667248,0.04040157178473252,1.8139867339188078,-1,618.1198945413133,-1217.4763379549283,9963.117634650973,-0.002174604282170657
1903,6.373,4.21,2023-10-20 18:00:00,0.49270222219367027,1.0700087379597392,1.016918354535944,0.04052702492592406,1.309999525522406,-1,618.1198945413133,-1217.4763379549283,9989.133886582418,0.00260785271759858
1904,6.397,4.23,2023-10-20 19:00:00,0.491841474411478,1.0836900881897753,1.020965942052125,0.04094170022127083,1.5320356946256601,-1,618.1198945413133,-1217.4763379549283,9979.61923729231,-0.0009529538425480506
1905,6.39,4.21,2023-10-20 20:00:00,0.4911437922678699,1.0715911674083114,1.024592222139418,0.040426997947421606,1.1625633278538068,-1,618.1198945413133,-1217.4763379549283,9999.641924789621,0.002004347812279491
1906,6.42,4.23,2023-10-20 21:00:00,0.4905612890672396,1.080596524188322,1.0274984499742854,0.04123384507282746,1.287730361314945,-1,618.1198945413133,-1217.4763379549283,9993.83599486676,-0.0005807824040810453
1907,6.425,4.25,2023-10-20 22:00:00,0.4899274102093713,1.1022163894047896,1.0312680881869027,0.042746560735895875,1.6597429125639327,-1,618.1198945413133,-1217.4763379549283,9972.577067580369,-0.0021294696501938663
1908,6.407,4.24,2023-10-20 23:00:00,0.48938132715995164,1.1045338368861901,1.0352509086249426,0.04384399692742889,1.5802146956611969,-1,618.1198945413133,-1217.4763379549283,9973.625672858176,0.00010514334907944217
1909,6.401,4.25,2023-10-21 00:00:00,0.4886943125839948,1.1218677051498491,1.0398081739508838,0.04552978138422703,1.8023264927732203,-1,618.1198945413133,-1217.4763379549283,9957.742190111378,-0.0015938179675716478
1910,6.39,4.24,2023-10-21 01:00:00,0.48812835739309135,1.1208597962581468,1.0443545434119688,0.04661015651210335,1.6413858817726084,-1,618.1198945413133,-1217.4763379549283,9963.117634650973,0.0005396799854373073
1911,6.378,4.24,2023-10-21 02:00:00,0.48764537146854303,1.1297978207736326,1.0491566681177926,0.047769228600074105,1.6881401483572382,-1,618.1198945413133,-1217.4763379549283,9955.700195916477,-0.0007447669977652791
1912,6.387,4.25,2023-10-21 03:00:00,0.4872771038398255,1.1377611377750347,1.054070448008481,0.04907523498874161,1.7053548451831813,-1,618.1198945413133,-1217.4763379549283,9949.088511587799,-0.000664331048070887
1913,6.386,4.24,2023-10-21 04:00:00,0.48713852958403797,1.1291333500763336,1.0586278949202768,0.049498273627475844,1.4244023071729965,-1,618.1198945413133,-1217.4763379549283,9960.645155072807,0.0011609040056888905
1914,6.39,4.26,2023-10-21 05:00:00,0.4867320101487638,1.1497824551493991,1.0640908158486084,0.050232577437310647,1.7058977196169625,-1,618.1198945413133,-1217.4763379549283,9938.768107891874,-0.0021987639239070857
1915,6.435,4.29,2023-10-21 06:00:00,0.4864434692170544,1.1597362755882554,1.07043653524763,0.0498767495895774,1.7904081776669385,-1,618.1198945413133,-1217.4763379549283,9930.059213007586,-0.0008766390991638126
1916,6.464,4.3,2023-10-21 07:00:00,0.4861808464196899,1.157327008743124,1.0765859620722027,0.0487902767652219,1.6548593700225567,-1,618.1198945413133,-1217.4763379549283,9935.809926569735,0.0005789541532137285
1917,6.459,4.28,2023-10-21 08:00:00,0.4858850455914982,1.1416684905245136,1.0820297930441503,0.046509663137484863,1.2822861628575632,-1,618.1198945413133,-1217.4763379549283,9957.068853856126,0.0021373412681002712
1918,6.465,4.31,2023-10-21 09:00:00,0.48557846982295855,1.1707351925945728,1.087517332990087,0.046952874967878484,1.772369842345482,-1,618.1198945413133,-1217.4763379549283,9924.253283084727,-0.003301148721018657
1919,6.453,4.3,2023-10-21 10:00:00,0.4852184208417351,1.168885530308283,1.0925344434280717,0.047349469699243085,1.6125014148032122,-1,618.1198945413133,-1217.4763379549283,9929.01060772978,0.00047924862755784373
1920,6.49,4.31,2023-10-21 11:00:00,0.4848122718237119,1.1635683558641094,1.0974063684699777,0.04687008901778427,1.41160362142746,-1,618.1198945413133,-1217.4763379549283,9939.70628044826,0.001076634572008242
1921,6.484,4.33,2023-10-21 12:00:00,0.48409740418263225,1.1911124312798127,1.1037926240310172,0.04611972503817771,1.893328877752687,-1,618.1198945413133,-1217.4763379549283,9911.648034321912,-0.002826836332262766
1922,6.53,4.38,2023-10-21 13:00:00,0.48364078187001774,1.2218256943887837,1.110878363182454,0.047405722988048356,2.340378422965961,-1,618.1198945413133,-1217.4763379549283,9879.207732573068,-0.0032783151153112254
1923,6.58,4.38,2023-10-21 14:00:00,0.48334619560443737,1.1995820329228022,1.116322907986327,0.047915438260019004,1.737626284135382,-1,618.1198945413133,-1217.4763379549283,9910.113727300133,0.0031235047565454322
1924,6.627,4.42,2023-10-21 15:00:00,0.4831428999484269,1.218212002041775,1.1217371468550235,0.049971680716501335,1.9305905625642539,-1,618.1198945413133,-1217.4763379549283,9890.466308825376,-0.0019845302397331712
1925,6.608,4.4,2023-10-21 16:00:00,0.4828971270980582,1.209015784136032,1.1264409770481871,0.05135184027823253,1.6080204066775667,-1,618.1198945413133,-1217.4763379549283,9903.07155758819,0.0012736733121638517
1926,6.672,4.47,2023-10-21 17:00:00,0.4829230739498697,1.2479372506064692,1.1322068182562235,0.05495680016391401,2.1058437173392273,-1,618.1198945413133,-1217.4763379549283,9857.40788718199,-0.004621725076705445
1927,6.647,4.45,2023-10-21 18:00:00,0.4826433705737429,1.2418695157963309,1.1375662980362067,0.0575769366489109,1.8115451052239533,-1,618.1198945413133,-1217.4763379549283,9866.304416577555,0.0009021151659377108
1928,6.627,4.46,2023-10-21 19:00:00,0.48227416682093144,1.2639690964776875,1.1441023051401338,0.06045207536276349,1.982839970642063,-1,618.1198945413133,-1217.4763379549283,9841.767255307179,-0.002490063397096642
1929,6.6,4.46,2023-10-21 20:00:00,0.48174393420230033,1.280490034264818,1.1512483028392928,0.06350835396233892,2.0350351310028727,-1,618.1198945413133,-1217.4763379549283,9825.078018154563,-0.0016971955518672005
1930,6.627,4.46,2023-10-21 21:00:00,0.48103313884991766,1.2721933888415955,1.1586677131566192,0.06422272097867074,1.7676871044233669,-1,618.1198945413133,-1217.4763379549283,9841.767255307179,0.0016971955518672714
1931,6.625,4.44,2023-10-21 22:00:00,0.4806000672629826,1.2560245543827406,1.1650877133831643,0.06399967151468709,1.4208954334821469,-1,618.1198945413133,-1217.4763379549283,9864.880542277195,0.0023457360993898407
1932,6.629,4.4,2023-10-21 23:00:00,0.48032075774163835,1.2159536969306801,1.1693981781637306,0.06287882252491918,0.7404006133941097,-1,618.1198945413133,-1217.4763379549283,9916.052075373558,0.005173835656235669
1933,6.651,4.44,2023-10-22 00:00:00,0.47992379288533177,1.2480268535196588,1.175332115349061,0.06156199644711155,1.1808378929531709,-1,618.1198945413133,-1217.4763379549283,9880.951659535269,-0.0035460368739413974
1934,6.63,4.43,2023-10-22 01:00:00,0.479149725493379,1.253237319978897,1.1809836897420318,0.060634363127101513,1.1916284184499057,-1,618.1198945413133,-1217.4763379549283,9880.145905129451,-8.154956005123411e-05
1935,6.585,4.42,2023-10-22 02:00:00,0.47811674324784537,1.2716012457129384,1.187650692352186,0.05916971602985043,1.418809468654547,-1,618.1198945413133,-1217.4763379549283,9864.505273254643,-0.0015842908547709326
1936,6.595,4.43,2023-10-22 03:00:00,0.4775462947133489,1.2805821863654638,1.194316881091424,0.057945613337172214,1.4887288321910042,-1,618.1198945413133,-1217.4763379549283,9858.511708820506,-0.0006077736103031554
1937,6.634,4.44,2023-10-22 04:00:00,0.4770941389035917,1.2749574825135728,1.2000749175283834,0.057053781513929716,1.3124908287964538,-1,618.1198945413133,-1217.4763379549283,9870.443621328068,0.0012095839604968593
1938,6.692,4.48,2023-10-22 05:00:00,0.47622564730600897,1.2930979682281882,1.2063603885731167,0.05654990504267577,1.533823612782629,-1,618.1198945413133,-1217.4763379549283,9857.595521693267,-0.001302521893648357
1939,6.683,4.48,2023-10-22 06:00:00,0.4749587454599768,1.3058507040909757,1.2124931552044877,0.05704500509515086,1.6365595678494183,-1,618.1198945413133,-1217.4763379549283,9852.032442642394,-0.0005645037246435352
1940,6.602,4.41,2023-10-22 07:00:00,0.47331899857741094,1.285147971391933,1.217969427708947,0.055817500842884955,1.2035390812655697,-1,618.1198945413133,-1217.4763379549283,9887.188074841393,0.003562011918238163
1941,6.56,4.38,2023-10-22 08:00:00,0.4714594217069549,1.287226193602376,1.2232170401365718,0.05462989988337638,1.1716871823388006,-1,618.1198945413133,-1217.4763379549283,9897.751329409306,0.0010678077254399887
1942,6.584,4.39,2023-10-22 09:00:00,0.46966938047601076,1.2976967989459451,1.2285482288422689,0.053800470742130485,1.2852781611356212,-1,618.1198945413133,-1217.4763379549283,9900.41144349875,0.00026872332912538765
1943,6.612,4.4,2023-10-22 10:00:00,0.4685509953167843,1.3019408189654227,1.2343084778052387,0.05201059873142873,1.3003569043575622,-1,618.1198945413133,-1217.4763379549283,9905.544037166355,0.0005182879248123764
1944,6.573,4.38,2023-10-22 11:00:00,0.46731081832704463,1.3083659911363354,1.2395945956714698,0.0511756759784034,1.3438297423543133,-1,618.1198945413133,-1217.4763379549283,9905.786888038343,2.4516361158796802e-05
1945,6.56,4.38,2023-10-22 12:00:00,0.4662972760629861,1.3210898690268111,1.2449730487860884,0.050971878690223404,1.4933100799229957,-1,618.1198945413133,-1217.4763379549283,9897.751329409306,-0.0008115276150965733
1946,6.581,4.39,2023-10-22 13:00:00,0.4654154234702526,1.327101098142267,1.2506321850993933,0.05032592172976987,1.5194736711128969,-1,618.1198945413133,-1217.4763379549283,9898.557083815125,8.140451133059044e-05
1947,6.54,4.37,2023-10-22 14:00:00,0.46435694403806804,1.333105585991035,1.2570134216149438,0.04812176483556095,1.5812421808740638,-1,618.1198945413133,-1217.4763379549283,9897.563694898028,-0.00010036197788804655
1948,6.535,4.38,2023-10-22 15:00:00,0.46375540081213995,1.3493584556926654,1.2629675303848804,0.04812897666664668,1.7949877867994195,-1,618.1198945413133,-1217.4763379549283,9882.298332045773,-0.0015435260228040405
1949,6.61,4.38,2023-10-22 16:00:00,0.46355391838390364,1.3159085994823965,1.2678682993573505,0.045639653591083976,1.0526000165441882,-1,618.1198945413133,-1217.4763379549283,9928.657324136373,0.004680145422040004
1950,6.65,4.4,2023-10-22 17:00:00,0.46352025924476303,1.317590276022326,1.2730023633626246,0.0420219153710023,1.0610633110376901,-1,618.1198945413133,-1217.4763379549283,9929.032593158925,3.779583870637603e-05
1951,6.626,4.38,2023-10-22 18:00:00,0.46222572801632533,1.317292326163828,1.2772083598587582,0.03979877289939167,1.0071658843954587,-1,618.1198945413133,-1217.4763379549283,9938.547242449033,0.0009578066474351484
1952,6.617,4.38,2023-10-22 19:00:00,0.46101546431608365,1.3294606726204745,1.2807961924664815,0.03948426822226349,1.2325030282960452,-1,618.1198945413133,-1217.4763379549283,9932.984163398161,-0.0005599044263459998
1953,6.643,4.39,2023-10-22 20:00:00,0.4602258056772493,1.3327199728860326,1.285234123798589,0.03747214961292934,1.2672304518943112,-1,618.1198945413133,-1217.4763379549283,9936.880517276686,0.00039218726358583887
1954,6.607,4.37,2023-10-22 21:00:00,0.4593133761215971,1.3353165239646079,1.2891376078626835,0.036331739837153994,1.2710350869214455,-1,618.1198945413133,-1217.4763379549283,9938.977727832298,0.00021103094392516572
1955,6.749,4.43,2023-10-22 22:00:00,0.4584647665117243,1.3358212908123726,1.2933644580852284,0.03398972258491915,1.2491079508245764,-1,618.1198945413133,-1217.4763379549283,9953.702172579868,0.0014803885158156398
1956,6.755,4.45,2023-10-22 23:00:00,0.45787973206089805,1.3570224099286339,1.2970006300626338,0.034787922624191295,1.7253625781109836,-1,618.1198945413133,-1217.4763379549283,9933.061365188018,-0.002075834488057633
1957,6.726,4.52,2023-10-23 00:00:00,0.4579668926331568,1.439714680149387,1.3035954688744023,0.041984763499853424,3.242109754303128,-1,618.1198945413133,-1217.4763379549283,9829.912544589475,-0.010438687791862947
1958,6.772,4.53,2023-10-23 01:00:00,0.45820224609899973,1.4270543894175738,1.3090316453057318,0.04694243939146036,2.5142013419377682,-1,618.1198945413133,-1217.4763379549283,9846.171296358825,0.0016526414098761953
1959,6.774,4.54,2023-10-23 02:00:00,0.45839331183408855,1.4348437056358843,1.314176767684767,0.05190311541359022,2.3248496162433043,-1,618.1198945413133,-1217.4763379549283,9835.232772768359,-0.0011115593865475525
1960,6.809,4.55,2023-10-23 03:00:00,0.45880248481684877,1.4260138808820764,1.31930411741945,0.05511127071336881,1.9362602618549474,-1,618.1198945413133,-1217.4763379549283,9844.692205697756,0.0009613282233793465
1961,6.816,4.53,2023-10-23 04:00:00,0.45903108355886263,1.4012441344627926,1.3241447700887852,0.055735588326402935,1.3833058318590334,-1,618.1198945413133,-1217.4763379549283,9873.368571718644,0.002908641631841935
1962,6.752,4.52,2023-10-23 05:00:00,0.45937217318518286,1.418319086653645,1.3308902830795504,0.05442034786817985,1.6065462092574239,-1,618.1198945413133,-1217.4763379549283,9845.983661847547,-0.002777467246530761
1963,6.681,4.47,2023-10-23 06:00:00,0.4592617072527285,1.4016725338445206,1.336011805757046,0.053576414274722366,1.225552866430885,-1,618.1198945413133,-1217.4763379549283,9862.970966232862,0.0017238162969489327
1964,6.682,4.45,2023-10-23 07:00:00,0.459093830815127,1.3823350224933213,1.3403150625075269,0.0518556408605549,0.8103257290521275,-1,618.1198945413133,-1217.4763379549283,9887.9386128865,0.0025282541903395863
1965,6.727,4.5,2023-10-23 08:00:00,0.4587848756676053,1.4137541413840191,1.3450534923632296,0.051855018493385974,1.324860177796527,-1,618.1198945413133,-1217.4763379549283,9854.880191243115,-0.0033489090760275312
1966,6.663,4.45,2023-10-23 09:00:00,0.45822643850861144,1.3968372402171219,1.3489286608249516,0.05121080323527843,0.9355170465119113,-1,618.1198945413133,-1217.4763379549283,9876.194334890217,0.0021604654028731613
1967,6.685,4.47,2023-10-23 10:00:00,0.45790527398355974,1.408903243419903,1.3533935195218292,0.050371383198044524,1.1020091245028325,-1,618.1198945413133,-1217.4763379549283,9865.443445811026,-0.0010891588895917896
1968,6.707,4.45,2023-10-23 11:00:00,0.458218284323794,1.3767299670403137,1.3561812528155666,0.04922044139509523,0.41748333908266805,-1,618.1198945413133,-1217.4763379549283,9903.391610250033,0.003839195475357927
1969,6.693,4.45,2023-10-23 12:00:00,0.45850952962065644,1.381195718248947,1.3586927532874988,0.04848043828401538,0.4641658730397166,-1,618.1198945413133,-1217.4763379549283,9894.737931726455,-0.0008741915802029655
1970,6.661,4.44,2023-10-23 13:00:00,0.458142504376724,1.3883127783466422,1.3621315801859892,0.04671039868624165,0.5605004216837175,-1,618.1198945413133,-1217.4763379549283,9887.132858480682,-0.0007688932660719833
1971,6.684,4.45,2023-10-23 14:00:00,0.4584920532050235,1.385439116377623,1.3654053442784975,0.04467695440083109,0.4484140060082703,-1,618.1198945413133,-1217.4763379549283,9889.174852675584,0.0002065091453858554
1972,6.663,4.47,2023-10-23 15:00:00,0.45874192910023553,1.4134025264051302,1.3692622018604703,0.04361188514467734,1.012116866726341,-1,618.1198945413133,-1217.4763379549283,9851.844808131118,-0.0037819818511274305
1973,6.726,4.5,2023-10-23 16:00:00,0.4589502226310017,1.4131008025838825,1.3729675346477526,0.042400255707123385,0.9465336297343934,-1,618.1198945413133,-1217.4763379549283,9854.262071348574,0.0002453313832472658
1974,6.716,4.48,2023-10-23 17:00:00,0.4587587127233091,1.3989764853502566,1.375987884454883,0.04083824253231592,0.5629184673454658,-1,618.1198945413133,-1217.4763379549283,9872.430399162258,0.001842004986686015
1975,6.743,4.52,2023-10-23 18:00:00,0.4591568260753708,1.4239055217737744,1.3794150728797818,0.040383949864891217,1.1016864136083784,-1,618.1198945413133,-1217.4763379549283,9840.420582796676,-0.0032476118780370854
1976,6.815,4.54,2023-10-23 19:00:00,0.4592416541967795,1.4102681266489476,1.3821873071633377,0.03951413508779984,0.7106525151876598,-1,618.1198945413133,-1217.4763379549283,9860.575688444553,0.002046100857240202
1977,6.793,4.53,2023-10-23 20:00:00,0.4588662661691488,1.4129214539129724,1.3848478360940688,0.03877559634163147,0.7240022196322053,-1,618.1198945413133,-1217.4763379549283,9859.151814144194,-0.00014441115402298848
1978,6.834,4.56,2023-10-23 21:00:00,0.458701010812236,1.4252372921091787,1.387377130641286,0.03885550215622031,0.9743835330109523,-1,618.1198945413133,-1217.4763379549283,9847.97043968174,-0.0011347547874585044
1979,7.031,4.69,2023-10-23 22:00:00,0.4598145561168658,1.4570438559423171,1.3920816391899502,0.0384458782303467,1.6897056262611245,-1,618.1198945413133,-1217.4763379549283,9811.468134972236,-0.0037134678610111255
1980,7.032,4.68,2023-10-23 23:00:00,0.46153884652474103,1.4344588312380209,1.3959772576971399,0.03650983284979491,1.0540057441292057,-1,618.1198945413133,-1217.4763379549283,9824.261018246327,0.0013030211390996137
1981,7.169,4.74,2023-10-24 00:00:00,0.46417071132731164,1.4123601704945035,1.399146185841496,0.03344160487439566,0.39513607982147686,-1,618.1198945413133,-1217.4763379549283,9835.894863521191,0.0011834948514905528
1982,7.141,4.73,2023-10-24 01:00:00,0.46720816194420045,1.3936665155564651,1.4012863806060287,0.030776407323956725,-0.2475878672047658,0,0.0,0.0,9830.762269853583,-0.0005219589429283505
1983,7.24,4.79,2023-10-24 02:00:00,0.4710098287686936,1.3798888397146585,1.402858676166983,0.028254245499708633,-0.812969380214432,0,0.0,0.0,9830.762269853583,0.0
1984,7.093,4.69,2023-10-24 03:00:00,0.473756639769039,1.3296441541182071,1.402669597172103,0.028736688470153558,-2.5411920072050562,1,-496.52333681600044,1048.0556790888681,9830.762269853583,0.0
1985,7.156,4.74,2023-10-24 04:00:00,0.47709563240498853,1.3259036545099026,1.4023390092953538,0.02957699239915659,-2.5842842218004183,1,-496.52333681600044,1048.0556790888681,9851.884083588619,0.0021462380071865248
1986,7.103,4.67,2023-10-24 05:00:00,0.47949489610207124,1.2641477529869878,1.3992431873972992,0.038112746373232025,-3.5446260704317525,1,-496.52333681600044,1048.0556790888681,9804.835922903645,-0.004786988929263313
1987,7.052,4.64,2023-10-24 06:00:00,0.4815336490764943,1.2442247067125618,1.392726854949405,0.04669924743478216,-3.1799687659685274,1,-496.52333681600044,1048.0556790888681,9798.716942708596,-0.0006242725934139822
1988,7.059,4.62,2023-10-24 07:00:00,0.4835001039387949,1.206972766296047,1.385390800845354,0.057221723253987805,-3.1180122583405927,1,-496.52333681600044,1048.0556790888681,9774.280165769105,-0.002496990062473771
1989,7.154,4.66,2023-10-24 08:00:00,0.4858697284450218,1.1840879627043144,1.3770322760809686,0.06719419554078705,-2.8714431629669037,1,-496.52333681600044,1048.0556790888681,9769.032675935141,-0.0005370113043345407
1990,7.169,4.67,2023-10-24 09:00:00,0.4882552815978188,1.1696978862252374,1.368488409592407,0.07641428813124795,-2.6014836783630075,1,-496.52333681600044,1048.0556790888681,9772.06538267379,0.0003103926661543593
1991,7.163,4.69,2023-10-24 10:00:00,0.49140314159675524,1.1700792967424425,1.3607829150017288,0.08425068476772181,-2.2635260328750326,1,-496.52333681600044,1048.0556790888681,9796.005636276463,0.002446870263709249
1992,7.184,4.71,2023-10-24 11:00:00,0.49503679999256184,1.1536556288534356,1.3519607997417218,0.091558078179926,-2.165894859638549,1,-496.52333681600044,1048.0556790888681,9806.539759785104,0.0010747710881245855
1993,7.247,4.75,2023-10-24 12:00:00,0.49946254428377157,1.1303949415755077,1.3429182133327546,0.09952831699789218,-2.135304586349509,1,-496.52333681600044,1048.0556790888681,9817.181016729251,0.0010845301060242684
1994,7.208,4.72,2023-10-24 13:00:00,0.5037988168114357,1.088618128423171,1.3331276501970828,0.10946734439749697,-2.2336297926991873,1,-496.52333681600044,1048.0556790888681,9805.103756492408,-0.0012309740584723996
1995,7.079,4.73,2023-10-24 14:00:00,0.5081500135246246,1.132806054259183,1.3237627139595884,0.11424518928825758,-1.671463462838628,1,-496.52333681600044,1048.0556790888681,9879.635823732562,0.007572609543808493
1996,6.87,4.57,2023-10-24 15:00:00,0.5096478521855942,1.0687192554849685,1.3128254478018502,0.12242175552974546,-1.993977224559322,1,-496.52333681600044,1048.0556790888681,9815.720292472888,-0.006490439193565904
1997,6.937,4.6,2023-10-24 16:00:00,0.511734142722064,1.050100251937042,1.3008653480857546,0.13000368254165684,-1.9289076374306589,1,-496.52333681600044,1048.0556790888681,9813.894899278881,-0.00018598359483231765
1998,6.907,4.62,2023-10-24 17:00:00,0.5136769399699173,1.0720333756277816,1.2907087950386704,0.13565190376707253,-1.6120335457022097,1,-496.52333681600044,1048.0556790888681,9849.751712965139,0.003647019714794166
1999,6.948,4.62,2023-10-24 18:00:00,0.5148194763933678,1.0430342780188804,1.2794367470310015,0.1417847739981646,-1.6673332569206716,1,-496.52333681600044,1048.0556790888681,9829.394256155683,-0.0020689377580794415
2000,6.938,4.63,2023-10-24 19:00:00,0.5168051680082487,1.0444057443587704,1.2679731792314055,0.14650266826036587,-1.526029781760077,1,-496.52333681600044,1048.0556790888681,9844.840046314732,0.0015701544563213527
2001,6.922,4.59,2023-10-24 20:00:00,0.51828675610694,1.0024190742277614,1.2552058444930771,0.1524804694808403,-1.6578304823299306,1,-496.52333681600044,1048.0556790888681,9810.862192540233,-0.003457305895893916
2002,6.981,4.64,2023-10-24 21:00:00,0.5202834027999952,1.0079015650532335,1.241689145781347,0.1559078746279564,-1.4995238777130522,1,-496.52333681600044,1048.0556790888681,9833.970099622531,0.002352569611829905
2003,7.026,4.68,2023-10-24 22:00:00,0.5227890633045057,1.0068840412225426,1.2281485870693025,0.1581315226149596,-1.3992437572711247,1,-496.52333681600044,1048.0556790888681,9853.548776629366,0.0019889437144587456
2004,7.002,4.69,2023-10-24 23:00:00,0.5254485982202669,1.0108089152616917,1.2152096680663502,0.15954608762886424,-1.2811392359562905,1,-496.52333681600044,1048.0556790888681,9875.945893503838,0.0022704206944996795
2005,7.02,4.71,2023-10-25 00:00:00,0.5286144031119707,0.9991268901539656,1.20105038034569,0.1592349070361584,-1.2680855846882397,1,-496.52333681600044,1048.0556790888681,9887.96958702293,0.0012167320806747636
2006,7.073,4.71,2023-10-25 01:00:00,0.5316206873101894,0.94984687865503,1.1857030054125595,0.16055741150849046,-1.4689831166408478,1,-496.52333681600044,1048.0556790888681,9861.65385017168,-0.002664937132520283
2007,7.028,4.67,2023-10-25 02:00:00,0.5344340333561866,0.9139976135727212,1.169072210734551,0.16204297918444407,-1.574116931480834,1,-496.52333681600044,1048.0556790888681,9842.075173164845,-0.001987307420569979
2008,7.01,4.64,2023-10-25 03:00:00,0.5369549471103713,0.8759458207562969,1.1507624950227884,0.16312942258650384,-1.6846542451332618,1,-496.52333681600044,1048.0556790888681,9819.570922854868,-0.002289153209995511
