time,xrp_close,theta_close
2022-05-06 21:30:00,0.6025,2.2
2022-05-06 22:30:00,0.6002,2.21
2022-05-06 23:30:00,0.5982,2.192
2022-05-07 0:30:00,0.5947,2.167
2022-05-07 1:30:00,0.5927,2.14
2022-05-07 2:30:00,0.5976,2.183
2022-05-07 3:30:00,0.5937,2.147
2022-05-07 4:30:00,0.5963,2.183
2022-05-07 5:30:00,0.5985,2.199
2022-05-07 6:30:00,0.5973,2.182
2022-05-07 7:30:00,0.5992,2.204
2022-05-07 8:30:00,0.5982,2.21
2022-05-07 9:30:00,0.5971,2.192
2022-05-07 10:30:00,0.595,2.177
2022-05-07 11:30:00,0.5961,2.191
2022-05-07 12:30:00,0.5947,2.196
2022-05-07 13:30:00,0.5951,2.201
2022-05-07 14:30:00,0.5922,2.187
2022-05-07 15:30:00,0.593,2.188
2022-05-07 16:30:00,0.5925,2.188
2022-05-07 17:30:00,0.5901,2.177
2022-05-07 18:30:00,0.5772,2.104
2022-05-07 19:30:00,0.5746,2.076
2022-05-07 20:30:00,0.5804,2.107
2022-05-07 21:30:00,0.5781,2.089
2022-05-07 22:30:00,0.577,2.062
2022-05-07 23:30:00,0.5741,2.082
2022-05-08 0:30:00,0.5741,2.093
2022-05-08 1:30:00,0.5703,2.091
2022-05-08 2:30:00,0.5701,2.091
2022-05-08 3:30:00,0.5738,2.13
2022-05-08 4:30:00,0.5719,2.114
2022-05-08 5:30:00,0.5738,2.126
2022-05-08 6:30:00,0.5711,2.118
2022-05-08 7:30:00,0.5743,2.141
2022-05-08 8:30:00,0.5745,2.134
2022-05-08 9:30:00,0.5715,2.106
2022-05-08 10:30:00,0.568,2.081
2022-05-08 11:30:00,0.5702,2.119
2022-05-08 12:30:00,0.5688,2.095
2022-05-08 13:30:00,0.5691,2.114
2022-05-08 14:30:00,0.5677,2.084
2022-05-08 15:30:00,0.5721,2.123
2022-05-08 16:30:00,0.5735,2.129
2022-05-08 17:30:00,0.5715,2.105
2022-05-08 18:30:00,0.5738,2.129
2022-05-08 19:30:00,0.5705,2.111
2022-05-08 20:30:00,0.5659,2.085
2022-05-08 21:30:00,0.5703,2.139
2022-05-08 22:30:00,0.5715,2.085
2022-05-08 23:30:00,0.5611,2.031
2022-05-09 0:30:00,0.564,2.043
2022-05-09 1:30:00,0.5662,2.045
2022-05-09 2:30:00,0.5642,2.007
2022-05-09 3:30:00,0.5608,2.014
2022-05-09 4:30:00,0.5518,2.002
2022-05-09 5:30:00,0.5471,2.017
2022-05-09 6:30:00,0.5449,2.003
2022-05-09 7:30:00,0.5312,1.901
2022-05-09 8:30:00,0.5362,1.921
2022-05-09 9:30:00,0.5329,1.906
2022-05-09 10:30:00,0.5396,1.929
2022-05-09 11:30:00,0.5305,1.895
2022-05-09 12:30:00,0.5262,1.86
2022-05-09 13:30:00,0.5144,1.786
2022-05-09 14:30:00,0.5141,1.771
2022-05-09 15:30:00,0.4867,1.748
2022-05-09 16:30:00,0.4883,1.766
2022-05-09 17:30:00,0.5012,1.828
2022-05-09 18:30:00,0.4983,1.781
2022-05-09 19:30:00,0.5033,1.767
2022-05-09 20:30:00,0.4868,1.679
2022-05-09 21:30:00,0.4981,1.73
2022-05-09 22:30:00,0.4994,1.731
2022-05-09 23:30:00,0.5033,1.739
2022-05-10 0:30:00,0.4983,1.689
2022-05-10 1:30:00,0.5086,1.782
2022-05-10 2:30:00,0.5191,1.851
2022-05-10 3:30:00,0.5257,1.872
2022-05-10 4:30:00,0.5161,1.84
2022-05-10 5:30:00,0.5213,1.877
2022-05-10 6:30:00,0.5154,1.832
2022-05-10 7:30:00,0.5182,1.844
2022-05-10 8:30:00,0.5236,1.896
2022-05-10 9:30:00,0.5332,1.934
2022-05-10 10:30:00,0.5236,1.895
2022-05-10 11:30:00,0.5126,1.823
2022-05-10 12:30:00,0.5169,1.859
2022-05-10 13:30:00,0.5132,1.83
2022-05-10 14:30:00,0.5244,1.891
2022-05-10 15:30:00,0.5203,1.844
2022-05-10 16:30:00,0.5192,1.815
2022-05-10 17:30:00,0.5122,1.77
2022-05-10 18:30:00,0.4955,1.686
2022-05-10 19:30:00,0.505,1.735
2022-05-10 20:30:00,0.5128,1.78
2022-05-10 21:30:00,0.5155,1.796
2022-05-10 22:30:00,0.5088,1.735
2022-05-10 23:30:00,0.5207,1.798
2022-05-11 0:30:00,0.5143,1.769
2022-05-11 1:30:00,0.5134,1.716
2022-05-11 2:30:00,0.5146,1.713
2022-05-11 3:30:00,0.4993,1.606
2022-05-11 4:30:00,0.4997,1.602
2022-05-11 5:30:00,0.5076,1.649
2022-05-11 6:30:00,0.5159,1.695
2022-05-11 7:30:00,0.5055,1.64
2022-05-11 8:30:00,0.4912,1.578
2022-05-11 9:30:00,0.4192,1.262
2022-05-11 10:30:00,0.4733,1.506
2022-05-11 11:30:00,0.4654,1.548
2022-05-11 12:30:00,0.4457,1.469
2022-05-11 13:30:00,0.4273,1.407
2022-05-11 14:30:00,0.4269,1.41
2022-05-11 15:30:00,0.422,1.374
2022-05-11 16:30:00,0.4119,1.333
2022-05-11 17:30:00,0.3714,1.246
2022-05-11 18:30:00,0.4075,1.327
2022-05-11 19:30:00,0.4098,1.341
2022-05-11 20:30:00,0.4163,1.329
2022-05-11 21:30:00,0.422,1.384
2022-05-11 22:30:00,0.4065,1.327
2022-05-11 23:30:00,0.3931,1.254
2022-05-12 0:30:00,0.3799,1.21
2022-05-12 1:30:00,0.3616,1.161
2022-05-12 2:30:00,0.3589,1.092
2022-05-12 3:30:00,0.3703,1.102
2022-05-12 4:30:00,0.3783,1.174
2022-05-12 5:30:00,0.3684,1.151
2022-05-12 6:30:00,0.3723,1.118
2022-05-12 7:30:00,0.3812,1.213
2022-05-12 8:30:00,0.3767,1.183
2022-05-12 9:30:00,0.3764,1.206
2022-05-12 10:30:00,0.3689,1.174
2022-05-12 11:30:00,0.3888,1.253
2022-05-12 12:30:00,0.3843,1.255
2022-05-12 13:30:00,0.3965,1.323
2022-05-12 14:30:00,0.3864,1.256
2022-05-12 15:30:00,0.3791,1.196
2022-05-12 16:30:00,0.3879,1.225
2022-05-12 17:30:00,0.3837,1.225
2022-05-12 18:30:00,0.3744,1.194
2022-05-12 19:30:00,0.3779,1.186
2022-05-12 20:30:00,0.3851,1.21
2022-05-12 21:30:00,0.3926,1.252
2022-05-12 22:30:00,0.4014,1.257
2022-05-12 23:30:00,0.4189,1.32
2022-05-13 0:30:00,0.4449,1.382
2022-05-13 1:30:00,0.4402,1.448
2022-05-13 2:30:00,0.4521,1.465
2022-05-13 3:30:00,0.4443,1.462
2022-05-13 4:30:00,0.432,1.398
2022-05-13 5:30:00,0.4432,1.436
2022-05-13 6:30:00,0.4438,1.453
2022-05-13 7:30:00,0.447,1.486
2022-05-13 8:30:00,0.4546,1.507
2022-05-13 9:30:00,0.4511,1.47
2022-05-13 10:30:00,0.4496,1.483
2022-05-13 11:30:00,0.4465,1.493
2022-05-13 12:30:00,0.4336,1.454
2022-05-13 13:30:00,0.4263,1.437
2022-05-13 14:30:00,0.4221,1.395
2022-05-13 15:30:00,0.4262,1.397
2022-05-13 16:30:00,0.4262,1.408
2022-05-13 17:30:00,0.4249,1.407
2022-05-13 18:30:00,0.4391,1.442
2022-05-13 19:30:00,0.4297,1.399
2022-05-13 20:30:00,0.4227,1.399
2022-05-13 21:30:00,0.4308,1.45
2022-05-13 22:30:00,0.4369,1.491
2022-05-13 23:30:00,0.4331,1.48
2022-05-14 0:30:00,0.4347,1.465
2022-05-14 1:30:00,0.4256,1.428
2022-05-14 2:30:00,0.4298,1.452
2022-05-14 3:30:00,0.431,1.453
2022-05-14 4:30:00,0.428,1.411
2022-05-14 5:30:00,0.4303,1.425
2022-05-14 6:30:00,0.4261,1.42
2022-05-14 7:30:00,0.4148,1.354
2022-05-14 8:30:00,0.4092,1.367
2022-05-14 9:30:00,0.4054,1.356
2022-05-14 10:30:00,0.3983,1.329
2022-05-14 11:30:00,0.4014,1.314
2022-05-14 12:30:00,0.4015,1.303
2022-05-14 13:30:00,0.416,1.385
2022-05-14 14:30:00,0.4175,1.4
2022-05-14 15:30:00,0.4153,1.368
2022-05-14 16:30:00,0.4124,1.354
2022-05-14 17:30:00,0.4128,1.364
2022-05-14 18:30:00,0.4218,1.386
2022-05-14 19:30:00,0.4268,1.412
2022-05-14 20:30:00,0.4259,1.43
2022-05-14 21:30:00,0.4254,1.418
2022-05-14 22:30:00,0.4211,1.399
2022-05-14 23:30:00,0.4201,1.374
2022-05-15 0:30:00,0.4189,1.366
2022-05-15 1:30:00,0.4168,1.378
2022-05-15 2:30:00,0.4231,1.403
2022-05-15 3:30:00,0.4247,1.406
2022-05-15 4:30:00,0.42,1.384
2022-05-15 5:30:00,0.4186,1.369
2022-05-15 6:30:00,0.4217,1.383
2022-05-15 7:30:00,0.4234,1.398
2022-05-15 8:30:00,0.4296,1.429
2022-05-15 9:30:00,0.4317,1.426
2022-05-15 10:30:00,0.4252,1.386
2022-05-15 11:30:00,0.4251,1.377
2022-05-15 12:30:00,0.4254,1.383
2022-05-15 13:30:00,0.4271,1.421
2022-05-15 14:30:00,0.424,1.386
2022-05-15 15:30:00,0.4284,1.351
2022-05-15 16:30:00,0.4315,1.402
2022-05-15 17:30:00,0.4413,1.441
2022-05-15 18:30:00,0.4415,1.449
2022-05-15 19:30:00,0.4433,1.459
2022-05-15 20:30:00,0.4478,1.475
2022-05-15 21:30:00,0.4441,1.415
2022-05-15 22:30:00,0.4416,1.403
2022-05-15 23:30:00,0.4384,1.399
2022-05-16 0:30:00,0.4329,1.381
2022-05-16 1:30:00,0.4299,1.385
2022-05-16 2:30:00,0.4267,1.38
2022-05-16 3:30:00,0.414,1.325
2022-05-16 4:30:00,0.4153,1.325
2022-05-16 5:30:00,0.4196,1.35
2022-05-16 6:30:00,0.4162,1.315
2022-05-16 7:30:00,0.4225,1.372
2022-05-16 8:30:00,0.4187,1.344
2022-05-16 9:30:00,0.4181,1.344
2022-05-16 10:30:00,0.4144,1.331
2022-05-16 11:30:00,0.4139,1.32
2022-05-16 12:30:00,0.416,1.324
2022-05-16 13:30:00,0.4144,1.315
2022-05-16 14:30:00,0.4174,1.329
2022-05-16 15:30:00,0.4205,1.341
2022-05-16 16:30:00,0.4225,1.328
2022-05-16 17:30:00,0.4273,1.341
2022-05-16 18:30:00,0.4283,1.372
2022-05-16 19:30:00,0.425,1.35
2022-05-16 20:30:00,0.4228,1.345
2022-05-16 21:30:00,0.4305,1.368
2022-05-16 22:30:00,0.4292,1.373
2022-05-16 23:30:00,0.4302,1.365
2022-05-17 0:30:00,0.4342,1.381
2022-05-17 1:30:00,0.4357,1.384
2022-05-17 2:30:00,0.4358,1.389
2022-05-17 3:30:00,0.4355,1.398
2022-05-17 4:30:00,0.4278,1.374
2022-05-17 5:30:00,0.4293,1.384
2022-05-17 6:30:00,0.4327,1.389
2022-05-17 7:30:00,0.4308,1.371
2022-05-17 8:30:00,0.4304,1.374
2022-05-17 9:30:00,0.4349,1.405
2022-05-17 10:30:00,0.4351,1.401
2022-05-17 11:30:00,0.4263,1.34
2022-05-17 12:30:00,0.4262,1.353
2022-05-17 13:30:00,0.4267,1.341
2022-05-17 14:30:00,0.4275,1.339
2022-05-17 15:30:00,0.4255,1.309
2022-05-17 16:30:00,0.4296,1.338
2022-05-17 17:30:00,0.432,1.343
2022-05-17 18:30:00,0.4374,1.39
2022-05-17 19:30:00,0.4361,1.393
2022-05-17 20:30:00,0.4375,1.389
2022-05-17 21:30:00,0.4387,1.412
2022-05-17 22:30:00,0.4318,1.38
2022-05-17 23:30:00,0.4366,1.395
2022-05-18 0:30:00,0.4277,1.348
2022-05-18 1:30:00,0.4259,1.356
2022-05-18 2:30:00,0.4272,1.369
2022-05-18 3:30:00,0.4253,1.335
2022-05-18 4:30:00,0.4269,1.353
2022-05-18 5:30:00,0.4268,1.354
2022-05-18 6:30:00,0.4285,1.349
2022-05-18 7:30:00,0.4284,1.355
2022-05-18 8:30:00,0.4266,1.339
2022-05-18 9:30:00,0.4164,1.295
2022-05-18 10:30:00,0.4149,1.262
2022-05-18 11:30:00,0.413,1.249
2022-05-18 12:30:00,0.4074,1.225
2022-05-18 13:30:00,0.4111,1.249
2022-05-18 14:30:00,0.4086,1.23
2022-05-18 15:30:00,0.4118,1.24
2022-05-18 16:30:00,0.4155,1.268
2022-05-18 17:30:00,0.4157,1.253
2022-05-18 18:30:00,0.4138,1.238
2022-05-18 19:30:00,0.4111,1.231
2022-05-18 20:30:00,0.405,1.215
2022-05-18 21:30:00,0.4079,1.212
2022-05-18 22:30:00,0.4006,1.169
2022-05-18 23:30:00,0.4058,1.209
2022-05-19 0:30:00,0.409,1.222
2022-05-19 1:30:00,0.4089,1.201
2022-05-19 2:30:00,0.4006,1.197
2022-05-19 3:30:00,0.408,1.237
2022-05-19 4:30:00,0.4048,1.213
2022-05-19 5:30:00,0.4018,1.182
2022-05-19 6:30:00,0.4025,1.179
2022-05-19 7:30:00,0.4024,1.19
2022-05-19 8:30:00,0.4098,1.246
2022-05-19 9:30:00,0.4076,1.232
2022-05-19 10:30:00,0.4103,1.234
2022-05-19 11:30:00,0.4143,1.261
2022-05-19 12:30:00,0.4215,1.288
2022-05-19 13:30:00,0.4187,1.278
2022-05-19 14:30:00,0.4194,1.273
2022-05-19 15:30:00,0.4189,1.264
2022-05-19 16:30:00,0.4167,1.24
2022-05-19 17:30:00,0.4189,1.26
2022-05-19 18:30:00,0.4178,1.247
2022-05-19 19:30:00,0.4173,1.259
2022-05-19 20:30:00,0.4204,1.284
2022-05-19 21:30:00,0.4261,1.298
2022-05-19 22:30:00,0.4296,1.301
2022-05-19 23:30:00,0.4268,1.304
2022-05-20 0:30:00,0.4311,1.293
2022-05-20 1:30:00,0.4338,1.286
2022-05-20 2:30:00,0.4349,1.299
2022-05-20 3:30:00,0.4296,1.263
2022-05-20 4:30:00,0.4283,1.279
2022-05-20 5:30:00,0.4293,1.287
2022-05-20 6:30:00,0.4304,1.291
2022-05-20 7:30:00,0.4287,1.306
2022-05-20 8:30:00,0.4278,1.314
2022-05-20 9:30:00,0.423,1.282
2022-05-20 10:30:00,0.424,1.288
2022-05-20 11:30:00,0.4146,1.238
2022-05-20 12:30:00,0.4097,1.205
2022-05-20 13:30:00,0.4057,1.198
2022-05-20 14:30:00,0.4043,1.205
2022-05-20 15:30:00,0.4062,1.202
2022-05-20 16:30:00,0.4108,1.227
2022-05-20 17:30:00,0.4097,1.213
2022-05-20 18:30:00,0.4102,1.216
2022-05-20 19:30:00,0.4113,1.223
2022-05-20 20:30:00,0.4099,1.217
2022-05-20 21:30:00,0.4085,1.217
2022-05-20 22:30:00,0.4068,1.199
2022-05-20 23:30:00,0.411,1.216
2022-05-21 0:30:00,0.4113,1.227
2022-05-21 1:30:00,0.4105,1.213
2022-05-21 2:30:00,0.4105,1.215
2022-05-21 3:30:00,0.4115,1.221
2022-05-21 4:30:00,0.4123,1.231
2022-05-21 5:30:00,0.4111,1.227
2022-05-21 6:30:00,0.4115,1.223
2022-05-21 7:30:00,0.411,1.226
2022-05-21 8:30:00,0.4107,1.219
2022-05-21 9:30:00,0.4114,1.215
2022-05-21 10:30:00,0.411,1.219
2022-05-21 11:30:00,0.4127,1.241
2022-05-21 12:30:00,0.4153,1.246
2022-05-21 13:30:00,0.4162,1.253
2022-05-21 14:30:00,0.4145,1.239
2022-05-21 15:30:00,0.4163,1.25
2022-05-21 16:30:00,0.4153,1.239
2022-05-21 17:30:00,0.414,1.231
2022-05-21 18:30:00,0.4122,1.211
2022-05-21 19:30:00,0.4156,1.243
2022-05-21 20:30:00,0.4142,1.25
2022-05-21 21:30:00,0.4142,1.254
2022-05-21 22:30:00,0.4139,1.252
2022-05-21 23:30:00,0.4132,1.245
2022-05-22 0:30:00,0.4127,1.252
2022-05-22 1:30:00,0.4101,1.225
2022-05-22 2:30:00,0.4112,1.238
2022-05-22 3:30:00,0.4129,1.248
2022-05-22 4:30:00,0.4136,1.254
2022-05-22 5:30:00,0.4153,1.261
2022-05-22 6:30:00,0.4209,1.295
2022-05-22 7:30:00,0.4199,1.299
2022-05-22 8:30:00,0.418,1.292
2022-05-22 9:30:00,0.4199,1.326
2022-05-22 10:30:00,0.419,1.304
2022-05-22 11:30:00,0.4181,1.298
2022-05-22 12:30:00,0.4169,1.285
2022-05-22 13:30:00,0.4169,1.277
2022-05-22 14:30:00,0.4167,1.274
2022-05-22 15:30:00,0.4176,1.282
2022-05-22 16:30:00,0.4171,1.273
2022-05-22 17:30:00,0.4177,1.276
2022-05-22 18:30:00,0.4182,1.275
2022-05-22 19:30:00,0.4214,1.298
2022-05-22 20:30:00,0.4216,1.311
2022-05-22 21:30:00,0.4245,1.322
2022-05-22 22:30:00,0.4216,1.295
2022-05-22 23:30:00,0.4189,1.283
2022-05-23 0:30:00,0.4198,1.289
2022-05-23 1:30:00,0.4203,1.302
2022-05-23 2:30:00,0.4205,1.32
2022-05-23 3:30:00,0.4216,1.337
2022-05-23 4:30:00,0.4244,1.34
2022-05-23 5:30:00,0.4208,1.328
2022-05-23 6:30:00,0.4221,1.342
2022-05-23 7:30:00,0.4252,1.349
2022-05-23 8:30:00,0.4248,1.358
2022-05-23 9:30:00,0.4245,1.337
2022-05-23 10:30:00,0.4236,1.342
2022-05-23 11:30:00,0.4236,1.335
2022-05-23 12:30:00,0.4257,1.351
2022-05-23 13:30:00,0.4248,1.343
2022-05-23 14:30:00,0.4187,1.344
2022-05-23 15:30:00,0.4175,1.327
2022-05-23 16:30:00,0.4081,1.27
2022-05-23 17:30:00,0.4134,1.286
2022-05-23 18:30:00,0.4131,1.281
2022-05-23 19:30:00,0.4072,1.239
2022-05-23 20:30:00,0.4048,1.23
2022-05-23 21:30:00,0.407,1.233
2022-05-23 22:30:00,0.4103,1.241
2022-05-23 23:30:00,0.4106,1.251
2022-05-24 0:30:00,0.4111,1.254
2022-05-24 1:30:00,0.412,1.256
2022-05-24 2:30:00,0.4086,1.259
2022-05-24 3:30:00,0.407,1.249
2022-05-24 4:30:00,0.4104,1.259
2022-05-24 5:30:00,0.4038,1.22
2022-05-24 6:30:00,0.4074,1.236
2022-05-24 7:30:00,0.4065,1.247
2022-05-24 8:30:00,0.4056,1.245
2022-05-24 9:30:00,0.4031,1.233
2022-05-24 10:30:00,0.393,1.188
2022-05-24 11:30:00,0.3985,1.204
2022-05-24 12:30:00,0.4041,1.243
2022-05-24 13:30:00,0.4033,1.229
2022-05-24 14:30:00,0.403,1.225
2022-05-24 15:30:00,0.4027,1.233
2022-05-24 16:30:00,0.4046,1.24
2022-05-24 17:30:00,0.4062,1.249
2022-05-24 18:30:00,0.4095,1.259
2022-05-24 19:30:00,0.4091,1.267
2022-05-24 20:30:00,0.4084,1.272
2022-05-24 21:30:00,0.4078,1.26
2022-05-24 22:30:00,0.4089,1.262
2022-05-24 23:30:00,0.412,1.286
2022-05-25 0:30:00,0.4107,1.286
2022-05-25 1:30:00,0.4103,1.262
2022-05-25 2:30:00,0.4083,1.247
2022-05-25 3:30:00,0.4079,1.249
2022-05-25 4:30:00,0.4062,1.238
2022-05-25 5:30:00,0.4039,1.249
2022-05-25 6:30:00,0.4022,1.248
2022-05-25 7:30:00,0.3994,1.232
2022-05-25 8:30:00,0.3967,1.211
2022-05-25 9:30:00,0.3996,1.227
2022-05-25 10:30:00,0.4043,1.239
2022-05-25 11:30:00,0.404,1.23
2022-05-25 12:30:00,0.4016,1.239
2022-05-25 13:30:00,0.4029,1.234
2022-05-25 14:30:00,0.4037,1.232
2022-05-25 15:30:00,0.406,1.244
2022-05-25 16:30:00,0.4046,1.241
2022-05-25 17:30:00,0.4073,1.239
2022-05-25 18:30:00,0.4077,1.246
2022-05-25 19:30:00,0.4078,1.249
2022-05-25 20:30:00,0.4059,1.233
2022-05-25 21:30:00,0.4091,1.251
2022-05-25 22:30:00,0.4065,1.23
2022-05-25 23:30:00,0.4075,1.243
2022-05-26 0:30:00,0.4078,1.248
2022-05-26 1:30:00,0.4067,1.231
2022-05-26 2:30:00,0.4016,1.19
2022-05-26 3:30:00,0.4001,1.195
2022-05-26 4:30:00,0.3975,1.199
2022-05-26 5:30:00,0.3882,1.127
2022-05-26 6:30:00,0.3904,1.143
2022-05-26 7:30:00,0.3879,1.122
2022-05-26 8:30:00,0.3881,1.111
2022-05-26 9:30:00,0.3886,1.114
2022-05-26 10:30:00,0.3879,1.121
2022-05-26 11:30:00,0.3927,1.151
2022-05-26 12:30:00,0.3943,1.145
2022-05-26 13:30:00,0.3969,1.162
2022-05-26 14:30:00,0.3966,1.163
2022-05-26 15:30:00,0.3944,1.147
2022-05-26 16:30:00,0.3913,1.124
2022-05-26 17:30:00,0.3944,1.137
2022-05-26 18:30:00,0.3973,1.152
2022-05-26 19:30:00,0.3954,1.144
2022-05-26 20:30:00,0.3918,1.131
2022-05-26 21:30:00,0.3903,1.131
2022-05-26 22:30:00,0.3876,1.087
2022-05-26 23:30:00,0.3908,1.094
2022-05-27 0:30:00,0.3983,1.122
2022-05-27 1:30:00,0.395,1.091
2022-05-27 2:30:00,0.3937,1.08
2022-05-27 3:30:00,0.3957,1.105
2022-05-27 4:30:00,0.3958,1.107
2022-05-27 5:30:00,0.3913,1.093
2022-05-27 6:30:00,0.3959,1.119
2022-05-27 7:30:00,0.3891,1.107
2022-05-27 8:30:00,0.3909,1.124
2022-05-27 9:30:00,0.3956,1.141
2022-05-27 10:30:00,0.3955,1.145
2022-05-27 11:30:00,0.3878,1.109
2022-05-27 12:30:00,0.3881,1.112
2022-05-27 13:30:00,0.3858,1.101
2022-05-27 14:30:00,0.3818,1.086
2022-05-27 15:30:00,0.3789,1.079
2022-05-27 16:30:00,0.3826,1.099
2022-05-27 17:30:00,0.3829,1.104
2022-05-27 18:30:00,0.3842,1.097
2022-05-27 19:30:00,0.3847,1.108
2022-05-27 20:30:00,0.3818,1.097
2022-05-27 21:30:00,0.3862,1.132
2022-05-27 22:30:00,0.384,1.096
2022-05-27 23:30:00,0.3832,1.085
2022-05-28 0:30:00,0.3851,1.107
2022-05-28 1:30:00,0.3865,1.113
2022-05-28 2:30:00,0.3852,1.117
2022-05-28 3:30:00,0.3859,1.112
2022-05-28 4:30:00,0.3857,1.107
2022-05-28 5:30:00,0.3843,1.091
2022-05-28 6:30:00,0.3842,1.102
2022-05-28 7:30:00,0.3832,1.107
2022-05-28 8:30:00,0.383,1.104
2022-05-28 9:30:00,0.3848,1.114
2022-05-28 10:30:00,0.3856,1.121
2022-05-28 11:30:00,0.3852,1.11
2022-05-28 12:30:00,0.3867,1.119
2022-05-28 13:30:00,0.3867,1.123
2022-05-28 14:30:00,0.384,1.113
2022-05-28 15:30:00,0.3857,1.13
2022-05-28 16:30:00,0.3861,1.127
2022-05-28 17:30:00,0.3856,1.124
2022-05-28 18:30:00,0.3846,1.118
2022-05-28 19:30:00,0.3843,1.116
2022-05-28 20:30:00,0.386,1.127
2022-05-28 21:30:00,0.3853,1.12
2022-05-28 22:30:00,0.3837,1.094
2022-05-28 23:30:00,0.3809,1.089
2022-05-29 0:30:00,0.3822,1.099
2022-05-29 1:30:00,0.3822,1.096
2022-05-29 2:30:00,0.3828,1.105
2022-05-29 3:30:00,0.3831,1.102
2022-05-29 4:30:00,0.3835,1.101
2022-05-29 5:30:00,0.3825,1.105
2022-05-29 6:30:00,0.3831,1.097
2022-05-29 7:30:00,0.3855,1.11
2022-05-29 8:30:00,0.3858,1.119
2022-05-29 9:30:00,0.3884,1.127
2022-05-29 10:30:00,0.3874,1.128
2022-05-29 11:30:00,0.3882,1.129
2022-05-29 12:30:00,0.3862,1.124
2022-05-29 13:30:00,0.3873,1.146
2022-05-29 14:30:00,0.3868,1.14
2022-05-29 15:30:00,0.3851,1.139
2022-05-29 16:30:00,0.3856,1.144
2022-05-29 17:30:00,0.3865,1.146
2022-05-29 18:30:00,0.3877,1.152
2022-05-29 19:30:00,0.3878,1.169
2022-05-29 20:30:00,0.3888,1.172
2022-05-29 21:30:00,0.3877,1.149
2022-05-29 22:30:00,0.3945,1.186
2022-05-29 23:30:00,0.3983,1.225
2022-05-30 0:30:00,0.3977,1.222
2022-05-30 1:30:00,0.3967,1.213
2022-05-30 2:30:00,0.4016,1.23
2022-05-30 3:30:00,0.4025,1.241
2022-05-30 4:30:00,0.4004,1.258
2022-05-30 5:30:00,0.3989,1.257
2022-05-30 6:30:00,0.3988,1.248
2022-05-30 7:30:00,0.3982,1.234
2022-05-30 8:30:00,0.3997,1.248
2022-05-30 9:30:00,0.3973,1.248
2022-05-30 10:30:00,0.3983,1.248
2022-05-30 11:30:00,0.3979,1.247
2022-05-30 12:30:00,0.3996,1.245
2022-05-30 13:30:00,0.3998,1.263
2022-05-30 14:30:00,0.4007,1.257
2022-05-30 15:30:00,0.4007,1.252
2022-05-30 16:30:00,0.4006,1.253
2022-05-30 17:30:00,0.4082,1.284
2022-05-30 18:30:00,0.4165,1.317
2022-05-30 19:30:00,0.4163,1.326
2022-05-30 20:30:00,0.4186,1.329
2022-05-30 21:30:00,0.4169,1.312
2022-05-30 22:30:00,0.4163,1.322
2022-05-30 23:30:00,0.4198,1.355
2022-05-31 0:30:00,0.4185,1.341
2022-05-31 1:30:00,0.4173,1.335
2022-05-31 2:30:00,0.425,1.337
2022-05-31 3:30:00,0.4174,1.303
2022-05-31 4:30:00,0.418,1.328
2022-05-31 5:30:00,0.4205,1.34
2022-05-31 6:30:00,0.4181,1.319
2022-05-31 7:30:00,0.4195,1.333
2022-05-31 8:30:00,0.4216,1.349
2022-05-31 9:30:00,0.4179,1.33
2022-05-31 10:30:00,0.4104,1.307
2022-05-31 11:30:00,0.4128,1.324
2022-05-31 12:30:00,0.4165,1.345
2022-05-31 13:30:00,0.4149,1.33
2022-05-31 14:30:00,0.4174,1.352
2022-05-31 15:30:00,0.4128,1.318
2022-05-31 16:30:00,0.4142,1.316
2022-05-31 17:30:00,0.4197,1.335
2022-05-31 18:30:00,0.4206,1.328
2022-05-31 19:30:00,0.4248,1.355
2022-05-31 20:30:00,0.4213,1.342
2022-05-31 21:30:00,0.4251,1.371
2022-05-31 22:30:00,0.4238,1.371
2022-05-31 23:30:00,0.4195,1.354
2022-06-01 0:30:00,0.4168,1.387
2022-06-01 1:30:00,0.4184,1.362
2022-06-01 2:30:00,0.4195,1.343
2022-06-01 3:30:00,0.4184,1.344
2022-06-01 4:30:00,0.4138,1.324
2022-06-01 5:30:00,0.4163,1.343
2022-06-01 6:30:00,0.4179,1.332
2022-06-01 7:30:00,0.4161,1.324
2022-06-01 8:30:00,0.4159,1.321
2022-06-01 9:30:00,0.4184,1.325
2022-06-01 10:30:00,0.4202,1.332
2022-06-01 11:30:00,0.4113,1.3
2022-06-01 12:30:00,0.4074,1.268
2022-06-01 13:30:00,0.4048,1.251
2022-06-01 14:30:00,0.4029,1.243
2022-06-01 15:30:00,0.4025,1.238
2022-06-01 16:30:00,0.4023,1.236
2022-06-01 17:30:00,0.3942,1.183
2022-06-01 18:30:00,0.3949,1.183
2022-06-01 19:30:00,0.3969,1.202
2022-06-01 20:30:00,0.3977,1.198
2022-06-01 21:30:00,0.3957,1.185
2022-06-01 22:30:00,0.3958,1.198
2022-06-01 23:30:00,0.3971,1.194
2022-06-02 0:30:00,0.3937,1.174
2022-06-02 1:30:00,0.3957,1.188
2022-06-02 2:30:00,0.3928,1.201
2022-06-02 3:30:00,0.3953,1.204
2022-06-02 4:30:00,0.3938,1.201
2022-06-02 5:30:00,0.3952,1.196
2022-06-02 6:30:00,0.3958,1.196
2022-06-02 7:30:00,0.3978,1.209
2022-06-02 8:30:00,0.3993,1.221
2022-06-02 9:30:00,0.3987,1.206
