,timestamp,THETAUSDT,XRPUSDT,hedge_ratio,calculated_spread,rolling_mean_spread,rolling_std_spread,z_score,trading_signal,strategy_returns,cumulative_strategy_returns
430,1698512400000,0.674,0.5466,0.8406314838112405,-0.019985620088776135,-0.003484273580821488,0.007975599461715737,-2.068978838163072,1,-0.0030424088658933535,1.0081961627578122
431,1698516000000,0.674,0.5466,0.8403453312001578,-0.01979275322890639,-0.003579680030263995,0.008119076017689924,-1.996911121821891,1,0.00019286685986974472,1.0083906103858562
432,1698519600000,0.671,0.5445,0.8399714188100923,-0.019120822021571948,-0.003732432469516182,0.0082809086793753,-1.8582972168721759,1,0.0006719312073344419,1.0090681795061576
433,1698523200000,0.673,0.5463,0.8396379804309977,-0.01877636083006151,-0.0038585952621993467,0.008423024492537762,-1.7710699501204479,1,0.00034446119151043675,1.0094157643335855
434,1698526800000,0.676,0.5474,0.8392698803086115,-0.01994643908862137,-0.004005829163324965,0.008587378852580008,-1.856283529462215,1,-0.001170078258559859,1.0082346688938912
435,1698530400000,0.673,0.546,0.8389331529834115,-0.01860201195783595,-0.0041330559105065435,0.008718332470533918,-1.6596013166773986,1,0.0013444271307854194,1.0095901669369507
436,1698534000000,0.672,0.5446,0.8386470635675238,-0.018970826717376044,-0.004228424844984613,0.008833701326232847,-1.6688816304680705,1,-0.0003688147595400926,1.0092178151822977
437,1698537600000,0.671,0.5441,0.8383792276419965,-0.01845246174777959,-0.004312676477983758,0.008933353206741058,-1.5828082627614042,1,0.0005183649695964521,1.0097409583443808
438,1698541200000,0.666,0.5427,0.8380859299594569,-0.015465229352998322,-0.004416970354032115,0.009008677788983408,-1.2264018380673993,1,0.0029872323947812696,1.0127572892454846
439,1698544800000,0.667,0.5434,0.8377869811855886,-0.015403916450787647,-0.0045240261748101815,0.009081876214021848,-1.197978261273766,1,6.131290221067509e-05,1.0128193843341233
440,1698548400000,0.661,0.5425,0.8376133940347226,-0.01116245345695166,-0.004550556414777594,0.009097906412200298,-0.7267492918269095,1,0.004241462993835987,1.0171152202722165
441,1698552000000,0.666,0.5437,0.8373219107547998,-0.013956392562696762,-0.004652574207727622,0.009151767792805604,-1.0166143378641082,1,-0.0027939391057451024,1.0142734622832494
442,1698555600000,0.667,0.5448,0.8370303145487159,-0.0134992198039936,-0.004754444862657582,0.009199051999504564,-0.950616970292916,1,0.00045717275870316154,1.014737160480081
443,1698559200000,0.673,0.5455,0.8366491436935919,-0.01756487370578741,-0.0049115927183514315,0.009296317723915459,-1.3611067697142585,1,-0.004065653901793809,1.01061159038428
444,1698562800000,0.671,0.547,0.8363464777652668,-0.014188486580493986,-0.0050178475153575975,0.009347521693801581,-0.9810770560947203,1,0.003376387125293423,1.014023806346726
445,1698566400000,0.675,0.5488,0.8359822895234472,-0.015488045428326935,-0.005161215477030079,0.009408539307609915,-1.0976018288985836,1,-0.001299558847832949,1.0127060227372748
446,1698570000000,0.673,0.5509,0.835721620432426,-0.011540650551022824,-0.005237447304915684,0.009432359351132676,-0.668253086153914,1,0.003947394877304111,1.016703573303643
447,1698573600000,0.672,0.5526,0.8354673757708639,-0.008834076518020595,-0.005312330111677663,0.009433880249700396,-0.37330836444047255,1,0.002706574033002229,1.0194553567944074
448,1698577200000,0.674,0.5552,0.8351382744638456,-0.007683196988631957,-0.005433616626887303,0.009392868450173564,-0.23949876160600184,1,0.0011508795293886376,1.0206286270956677
449,1698580800000,0.676,0.555,0.8347700660483971,-0.009304564648716429,-0.005577827222258205,0.009351001140860042,-0.3985388698300879,1,-0.0016213676600844718,1.0189738128467383
450,1698584400000,0.677,0.5532,0.8344307547160579,-0.01170962094277117,-0.005700131702229838,0.009358496625924395,-0.6421425877201445,1,-0.0024050562940547415,1.0165231234646743
451,1698588000000,0.687,0.556,0.8339971768797917,-0.01695606051641685,-0.005878501946237624,0.009418823716000054,-1.1761084933951387,1,-0.005246439573645678,1.0111899963222033
452,1698591600000,0.685,0.5565,0.8335830009427877,-0.014504355645809652,-0.006044217334284034,0.009438122290627647,-0.8963793910497221,1,0.0024517048706071964,1.0136691357612957
453,1698595200000,0.682,0.5558,0.8332315590162915,-0.012463923249110942,-0.0061675420973992135,0.009448798414871926,-0.6663684497492872,1,0.0020404323966987103,1.0157374591054367
454,1698598800000,0.693,0.5586,0.8328378422611008,-0.018556624686942857,-0.006309920499495907,0.009538441303283776,-1.2839313885834582,1,-0.0060927014378319155,1.0095488740278853
455,1698602400000,0.696,0.5585,0.832403015499855,-0.020852498787898965,-0.006475244037261787,0.00966070415100376,-1.4882201675892706,1,-0.002295874100956108,1.0072310769143553
456,1698606000000,0.693,0.5585,0.8320664483865883,-0.018122048731905593,-0.006577930046326222,0.009735383135959542,-1.185789868191105,1,0.002730450055993372,1.0099812710647145
457,1698609600000,0.692,0.5582,0.8317157295416566,-0.017347284842826327,-0.006690570940791332,0.009801199204584997,-1.0872867370198729,1,0.0007747638890792663,1.010763768082182
458,1698613200000,0.687,0.5551,0.8314073074366785,-0.016076820208998144,-0.006776509289308526,0.009849633868463712,-0.9442290996690851,1,0.0012704646338281833,1.0120479077026852
459,1698616800000,0.69,0.5572,0.8310880634149529,-0.0162507637563174,-0.006868997484162234,0.009899511380642587,-0.9476999329987322,1,-0.0001739435473192552,1.0118718684995622
460,1698620400000,0.684,0.5561,0.8308491344507919,-0.012200807964341642,-0.006912971287634661,0.009914462712711406,-0.5333457626430332,1,0.004049955791975757,1.0159699048341293
461,1698624000000,0.687,0.5545,0.8305258853112641,-0.01607128320883855,-0.00700968573894136,0.009961285468127114,-0.9096815364735168,1,-0.003870475244496907,1.0120376184683149
462,1698627600000,0.691,0.5547,0.8301686942454265,-0.018946567723589713,-0.007124464051313953,0.010039216977129721,-1.177592206564279,1,-0.002875284514751164,1.0091277223755872
463,1698631200000,0.69,0.5542,0.8297613325097049,-0.018335319431696306,-0.007270926346558193,0.010106073326116629,-1.094826123668126,1,0.000611248291893407,1.0097445499721915
464,1698634800000,0.685,0.5549,0.8294153444731689,-0.013249510964120748,-0.007380455986765686,0.010116972273682832,-0.5801197056378389,1,0.005085808467575559,1.0148799173545284
465,1698638400000,0.685,0.552,0.8289339894771379,-0.015819782791839487,-0.007578634919224994,0.010105519944209882,-0.8155095351958006,1,-0.0025702718277187397,1.0122714000944346
466,1698642000000,0.681,0.5512,0.828474239276036,-0.012990956946980603,-0.007764238085453345,0.01004903757602572,-0.5201213371912145,1,0.0028288258448588843,1.0151349395930331
467,1698645600000,0.68,0.5505,0.8280552478550731,-0.012577568541449757,-0.007917943704031668,0.010015257575933127,-0.4652526210224752,1,0.00041338840553084566,1.0155545846071101
468,1698649200000,0.675,0.5528,0.8277321255133151,-0.00591918472148778,-0.008011532916130094,0.009955954838266515,0.21016047467393129,0,0.006658383819961977,1.022316536821546
469,1698652800000,0.686,0.5555,0.8272492443853866,-0.011992981648375256,-0.008208584298451217,0.009855688901045155,-0.3839810071036962,0,-0.0,1.022316536821546
470,1698656400000,0.689,0.5591,0.8267572712406405,-0.010535759884801155,-0.00841244393016777,0.009709261570097215,-0.21868974682614564,0,0.0,1.022316536821546
471,1698660000000,0.69,0.558,0.8261730268773477,-0.012059388545369809,-0.00867625240864082,0.009476881038156968,-0.35698835124208017,0,-0.0,1.022316536821546
472,1698663600000,0.689,0.5626,0.8257125661721085,-0.006315958092582785,-0.008851572905258382,0.009281478279135393,0.27319083624594764,0,0.0,1.022316536821546
473,1698667200000,0.687,0.5641,0.8253113692167203,-0.0028889106518869,-0.008986040798707304,0.009102765143267529,0.6698107718762673,0,0.0,1.022316536821546
474,1698670800000,0.69,0.5757,0.8251307458093059,0.006359785391578998,-0.0089710654945609,0.009127128649338654,1.6797014126946443,0,0.0,1.022316536821546
475,1698674400000,0.685,0.582,0.8251167722716592,0.01679501099391334,-0.0088470823412786,0.00939951227295357,2.7280238155521372,-1,0.0,1.022316536821546
476,1698678000000,0.687,0.5779,0.8250036081808896,0.011122521179728784,-0.008786041158948467,0.009511744414942458,2.093050598311066,-1,0.005672489814184556,1.0281156169635386
477,1698681600000,0.689,0.5797,0.8248985249672722,0.011344916297549523,-0.008716535589377709,0.009636316171548427,2.081859035111301,-1,-0.0002223951178207395,1.0278869690697707
478,1698685200000,0.681,0.5787,0.824921735091102,0.016928298402959507,-0.008558836169939608,0.00993726843145918,2.564802867980553,-1,-0.005583382105409984,1.0221478833602824
479,1698688800000,0.68,0.5785,0.824917960744758,0.0175557866935645,-0.008420023963352568,0.010213112003300056,2.5433786145225645,-1,-0.0006274882906049939,1.0215064975322072
480,1698692400000,0.683,0.5823,0.8248318363852621,0.01893985574886592,-0.008347363840323125,0.01038472160130937,2.6276313065290555,-1,-0.0013840690553014179,1.0200926619991835
481,1698696000000,0.689,0.5797,0.8246375812536462,0.011524706516237826,-0.00834003115471994,0.010398663406616831,1.9103164410839113,-1,0.007415149232628093,1.0276568013190162
482,1698699600000,0.695,0.5806,0.8244374417841203,0.007615977960036435,-0.008330769020674035,0.010412646192993803,1.5314788080901387,-1,0.003908728556201391,1.0316736328043064
483,1698703200000,0.692,0.5783,0.8242673178058939,0.00790701607832145,-0.008299289107386018,0.010457811569510254,1.5496841837308433,-1,-0.00029103811828501414,1.0313733764515307
484,1698706800000,0.692,0.578,0.8240644887939044,0.007747373754618203,-0.008291673839676576,0.010469366339689793,1.531997933197743,-1,0.00015964232370324627,1.031538027293953
485,1698710400000,0.697,0.5783,0.8238782365756648,0.004056869106761729,-0.008265366680474994,0.010497664319157865,1.1738073739649952,-1,0.003690504647856474,1.035344923178122
486,1698714000000,0.696,0.5794,0.8237223582854832,0.006089238633303684,-0.008222757888236858,0.010548502161668888,1.3567799771182139,-1,-0.002032369526541955,1.0332407197067948
487,1698717600000,0.691,0.5773,0.823584437350007,0.008203153791145223,-0.008165604775841178,0.010623981779580708,1.5407366942634588,-1,-0.0021139151578415394,1.0310565364877076
488,1698721200000,0.686,0.5741,0.8235025630076388,0.009177241776759826,-0.008067186352733862,0.010743821926984955,1.6050552816946213,-1,-0.0009740879856146023,1.0300521967030254
489,1698724800000,0.688,0.573,0.8233544194246317,0.006532159435853391,-0.008014764895591815,0.010803919063962017,1.346448843731948,-1,0.002645082340906435,1.0327767695787364
490,1698728400000,0.689,0.5719,0.8232380753918378,0.00468896605502378,-0.007937777415587719,0.010870017384737557,1.1616120769356393,-1,0.0018431933808296108,1.0346803768842985
491,1698732000000,0.685,0.5717,0.823199506844103,0.0078083378117893565,-0.007805977108070993,0.010988905706024892,1.4209162711533216,-1,-0.0031193717567655765,1.0314528241393661
492,1698735600000,0.68,0.5682,0.8231946903874839,0.008427610536510866,-0.007650408203959295,0.011119198901403157,1.4459691640592236,-1,-0.0006192727247215091,1.0308140735385396
493,1698739200000,0.687,0.5733,0.8230978068823115,0.007831806671852015,-0.00756417328837437,0.01120948170601835,1.373478307383321,-1,0.0005958038646588504,1.0314282365472986
494,1698742800000,0.692,0.5745,0.8229323678410512,0.005030801453992595,-0.007521490377420935,0.011250426293478645,1.1157169963141322,-1,0.0028010052178594202,1.0343172724197152
495,1698746400000,0.693,0.6005,0.8231446298490066,0.030060771514638485,-0.007237992285302168,0.011862738480534984,3.144195066016372,-1,-0.02502997006064589,1.0084283420578408
496,1698750000000,0.701,0.6041,0.8234350611938938,0.026872022103080484,-0.006902225441308418,0.012390052592187192,2.7259163989090704,-1,0.0031887494115580006,1.011643967340176
497,1698753600000,0.69,0.5995,0.8237183549515962,0.03113433508339869,-0.006573573909343393,0.01299447389222922,2.9018419141456473,-1,-0.004262312980318206,1.0073320241267214
498,1698757200000,0.679,0.5958,0.824113515657768,0.03622692286837548,-0.006162614618366856,0.013743678214572322,3.084293507526756,-1,-0.0050925877849767875,1.0022020973652377
499,1698760800000,0.684,0.5948,0.8243931259088138,0.03091510187837132,-0.005835346471114838,0.014267938492921376,2.575736387405849,-1,0.005311820990004157,1.0075256155022487
