ticker,date,open,high,low,close,volume,closeadj,closeunadj,lastupdated,log_returns,H-L,H-PC,L-PC,TR,ATR,ma_fast,ma_slow,macd,signal,rsi,+di,-di,dx,adx,%K,%D,rolling_mean,rolling_std,upper_band,lower_band
LND,2021-08-24,5.07,5.2,5.07,5.193,2642.0,4.021,5.193,2023-08-15,0.04389172475364451,0.1299999999999999,0.23000000000000043,0.10000000000000053,0.23000000000000043,0.18634237522614874,5.117265277967961,5.313614070257186,-0.19634879228922486,-0.17575522612702954,39.92718446601939,22.090973531964913,21.127749603377836,2.2287190798549674,31.457880235543758,50.31249999999997,30.516537800687246,5.31785,0.3194652233770933,5.956780446754187,4.678919553245813
LND,2021-08-25,5.06,5.19,5.06,5.15,6713.0,3.987,5.15,2023-08-15,-0.008314850186536958,0.13000000000000078,0.0029999999999992255,0.133,0.133,0.18278621687773752,5.122301389049814,5.301494509497394,-0.1791931204475805,-0.17644280499113976,38.730723606168425,33.10877737372191,32.66765479403508,0.6706392626492456,27.352914772491157,45.83333333333338,40.98331901489116,5.29435,0.31329627393757115,5.920942547875142,4.6677574521248575
LND,2021-08-26,5.19,5.193,5.19,5.19,1315.0,4.018,5.19,2023-08-15,0.007736982502152401,0.0029999999999992255,0.04299999999999926,0.040000000000000036,0.04299999999999926,0.1734671357525518,5.132716559965227,5.293235656942032,-0.16051909697680422,-0.17325806338827268,36.85819070904644,89.68228849483101,87.56957385874048,1.1919280328215747,23.86478320720188,52.74725274725279,49.6310286935287,5.2689,0.2990449534945107,5.866989906989022,4.670810093010979
LND,2021-08-27,5.15,5.2,5.02,5.2,16001.0,4.026,5.2,2023-08-15,0.001924928409584418,0.1800000000000006,0.009999999999999787,0.17000000000000082,0.1800000000000006,0.17390266003571517,5.143067858432115,5.286329311983363,-0.14326145355124797,-0.16725874142086775,41.531165311653105,18.56755528467019,30.72273769890185,24.660397977920038,23.970865176630973,55.681818181818215,51.420801420801446,5.2534,0.293879925354427,5.841159850708854,4.665640149291146
LND,2021-08-30,5.26,5.5,5.247,5.5,4187.0,4.258,5.5,2023-08-15,0.05608946665104358,0.2530000000000001,0.2999999999999998,0.04699999999999971,0.2999999999999998,0.18230914936666998,5.197980495596406,5.302156770354966,-0.10417627475855973,-0.15464224808840615,50.0,22.98846208136187,15.975823603429024,17.997605639849112,23.174430571726727,89.77272727272728,66.06726606726609,5.2494,0.2897155410689076,5.828831082137815,4.669968917862184
LND,2021-08-31,5.37,5.4,5.36,5.387,2893.0,4.171,5.387,2023-08-15,-0.020759448540028633,0.040000000000000036,0.09999999999999964,0.13999999999999968,0.13999999999999968,0.17948853940889117,5.2270604193508055,5.308441454032375,-0.08138103468156999,-0.13999000540703893,46.637506834335696,33.16904862729118,29.669386692082522,5.569301522900397,20.827080031883217,76.93181818181814,74.12878787878788,5.23925,0.2805663210834892,5.800382642166978,4.678117357833022
LND,2021-09-01,5.4,5.85,5.4,5.76,21331.0,4.46,5.76,2023-08-15,0.0669488310094032,0.4499999999999993,0.4630000000000001,0.013000000000000789,0.4630000000000001,0.19838930344830333,5.309051124066067,5.341890235215163,-0.03283911114909621,-0.11855982655545039,56.70675300647549,21.651212167267047,7.775130853792664,47.15530334008413,24.337509806310006,92.10526315789475,86.26993620414673,5.251,0.29756892169361787,5.846137843387236,4.6558621566127645
LND,2021-09-02,5.85,5.85,5.75,5.78,6751.0,4.475,5.78,2023-08-15,0.003466207976486329,0.09999999999999964,0.08999999999999986,0.009999999999999787,0.09999999999999964,0.19183001655174817,5.381504797286672,5.37434281038441,0.0071619869022621074,-0.0934154638639079,61.928429423459264,86.87909735652057,31.199008405985477,47.15530334008413,27.379882277479894,93.85964912280707,87.63224348750664,5.2635000000000005,0.31466548654255105,5.892830973085102,4.634169026914899
LND,2021-09-03,5.67,5.67,5.55,5.575,3881.0,4.316,5.575,2023-08-15,-0.03611136533810369,0.1200000000000001,0.11000000000000032,0.23000000000000043,0.23000000000000043,0.19437468211496556,5.4112732900118,5.3892063059114905,0.022066984100309384,-0.07031897427106444,64.66009340944476,32.73705117781917,23.350350993559676,16.735844094860727,25.960677186464007,75.87719298245618,87.28070175438599,5.2612499999999995,0.3121328790924373,5.885515758184874,4.636984241815125
LND,2021-09-07,5.52,5.6,5.41,5.583,2469.0,4.323,5.583,2023-08-15,0.0014339489820410424,0.1899999999999995,0.024999999999999467,0.16500000000000004,0.1899999999999995,0.19408303664063442,5.437692783856138,5.403561394362491,0.03413138949364747,-0.049428901518122056,71.86246418338109,34.34518702515078,34.32194718271711,0.033844200288476754,22.503766121640602,76.5789473684211,82.10526315789478,5.2679,0.317732409757856,5.903364819515712,4.632435180484288
LND,2021-09-08,5.59,5.59,5.21,5.22,20168.0,4.041,5.22,2023-08-15,-0.0672288644336761,0.3799999999999999,0.006999999999999673,0.3730000000000002,0.3799999999999999,0.20647750086459457,5.404201586339809,5.389964254039343,0.014237332300465866,-0.03669565475440447,58.50340136054421,14.882914377565301,21.890387638826507,19.055871724920443,22.04404686874458,44.73684210526315,65.73099415204679,5.2539,0.3131022869690845,5.880104573938169,4.62769542606183
LND,2021-09-09,5.22,5.3,5.2,5.25,7900.0,4.065,5.25,2023-08-15,0.0057306747089850745,0.09999999999999964,0.08000000000000007,0.019999999999999574,0.09999999999999964,0.1993790008069536,5.380478265364454,5.379596531517911,0.0008817338465432201,-0.02918017703421493,63.023493360572004,49.01439801678188,73.42567662386885,19.93732744669718,21.763150945804924,46.42857142857142,55.91478696741854,5.240900000000001,0.3072523221615941,5.855404644323189,4.626395355676813
LND,2021-09-10,5.1,5.447,5.1,5.39,5336.0,4.173,5.39,2023-08-15,0.026317308317373358,0.3470000000000004,0.19700000000000006,0.15000000000000036,0.3470000000000004,0.20922040075315843,5.381943147616076,5.380367158812881,0.0015759888031956493,-0.023028943866732814,63.58148893360161,17.890243500829232,18.338785708170803,1.2380740448605347,19.026474025679004,55.3398058252427,48.83507311969242,5.2369,0.30462226825331934,5.846144536506639,4.627655463493362
LND,2021-09-13,5.5,5.6,5.5,5.52,2803.0,4.274,5.52,2023-08-15,0.02383247536809824,0.09999999999999964,0.20999999999999996,0.11000000000000032,0.20999999999999996,0.2092723740362812,5.403182663367449,5.390710332234148,0.01247233113330104,-0.01592868886672604,63.763763763763755,35.33425029594943,26.26230550144718,14.728006585857967,18.453345033702863,60.24096385542168,54.00311370307859,5.2479,0.3109276273889022,5.869755254777804,4.626044745222195
LND,2021-09-14,5.53,5.65,5.47,5.47,12515.0,4.235,5.47,2023-08-15,-0.009099243855114033,0.1800000000000006,0.13000000000000078,0.04999999999999982,0.1800000000000006,0.20732088243386224,5.4134622536186106,5.3965836409575445,0.01687861266106605,-0.009367228561167621,57.589041095890416,39.43055678071915,26.554108895907607,19.514303441220086,18.594806154705157,54.21686746987953,56.59921238351463,5.2709,0.30941334982938173,5.889726699658763,4.652073300341237
LND,2021-09-15,5.45,5.494,5.45,5.49,900.0,4.25,5.49,2023-08-15,0.0036496390875495523,0.043999999999999595,0.02400000000000002,0.019999999999999574,0.043999999999999595,0.19643282360493655,5.42523729152344,5.403503371256985,0.021733920266455264,-0.003146998795643042,59.43396226415093,139.79924676800601,100.20699214609776,16.496343928825112,18.315011191254488,56.62650602409646,57.02811244979921,5.304399999999999,0.29390696702046004,5.892213934040919,4.7165860659590795
LND,2021-09-16,5.51,5.56,5.51,5.55,547.0,4.297,5.55,2023-08-15,0.010869672236903891,0.04999999999999982,0.0699999999999994,0.019999999999999574,0.0699999999999994,0.18800396869793964,5.444431554365988,5.4143549733860965,0.030076580979891077,0.0034977171594637838,59.879253567508215,88.72873252504712,54.58895191196942,23.821052333622532,19.049150010236893,63.855421686747015,58.23293172690766,5.338399999999999,0.2800132327700313,5.898426465540062,4.778373534459936
LND,2021-09-17,5.51,5.55,5.43,5.46,1108.0,4.227,5.46,2023-08-15,-0.01634913800152941,0.1200000000000001,0.0,0.1200000000000001,0.1200000000000001,0.18347037078474313,5.446826699848144,5.417736086468607,0.029090613379536556,0.008616296403478342,56.834910620399576,44.857303665440064,36.48663679993983,10.290461486879655,17.881324873789264,48.000000000000036,56.16064257028116,5.3744,0.24284766721896306,5.860095334437926,4.888704665562074
LND,2021-09-20,5.39,5.39,5.224,5.224,1110.0,4.045,5.224,2023-08-15,-0.04418539778268369,0.16599999999999948,0.07000000000000028,0.23599999999999977,0.23599999999999977,0.18697234606576063,5.4125456691022755,5.40338526524871,0.009160403853565313,0.008725117893495737,42.4918389553863,19.767625344092266,27.7172749739848,16.741426383212126,17.72933840837898,16.533333333333406,42.79625167336014,5.3931000000000004,0.2128943152686146,5.81888863053723,4.967311369462771
LND,2021-09-21,5.28,5.39,5.28,5.39,4511.0,4.173,5.39,2023-08-15,0.03128199294677571,0.10999999999999943,0.16599999999999948,0.05600000000000005,0.16599999999999948,0.1855741896613764,5.409077104625002,5.402393764119177,0.006683340505825086,0.008316762415961607,50.079323109465896,24.35625484163663,34.151244827383756,16.741426383212126,17.5976168050234,38.66666666666667,34.40000000000003,5.4141,0.188251203952277,5.790602407904554,5.037597592095446
LND,2021-09-22,5.3,5.53,5.3,5.45,66963.0,4.22,5.45,2023-08-15,0.011070223754247113,0.23000000000000043,0.14000000000000057,0.08999999999999986,0.23000000000000043,0.18853591035061829,5.4153729346826935,5.405920151962201,0.009452782720492436,0.008543966476867773,40.17743979721168,23.350955927029464,21.361851112317037,4.448624334772918,15.84441780899,46.66666666666674,33.9555555555556,5.42695,0.18099621252218664,5.788942425044373,5.064957574955627
LND,2021-09-23,5.54,5.61,5.52,5.532,9750.0,4.283,5.532,2023-08-15,0.014933805127359147,0.09000000000000075,0.16000000000000014,0.0699999999999994,0.16000000000000014,0.1866335163272436,5.4333155601161245,5.4152593999650005,0.01805616015112399,0.010446405211719018,42.439024390243894,35.75806592575758,26.61330617742833,14.66179024120288,15.686734133285052,75.78947368421055,53.707602339181314,5.4460500000000005,0.17005741290581464,5.78616482581163,5.105935174188371
LND,2021-09-24,5.65,5.65,5.5,5.52,2463.0,4.274,5.52,2023-08-15,-0.002171553513507907,0.15000000000000036,0.11800000000000033,0.03200000000000003,0.15000000000000036,0.18419128190542716,5.446651627790566,5.4230179629305555,0.02363366486001084,0.013083857141377385,48.099516240497564,36.61190094470028,24.602523044022597,19.618542686753194,16.210975273747472,76.36363636363625,66.27325890483785,5.46255,0.15959371937255598,5.781737438745112,5.1433625612548886
LND,2021-09-27,5.57,5.604,5.525,5.53,1539.0,4.281,5.53,2023-08-15,0.0018099552452396077,0.07899999999999974,0.08400000000000052,0.005000000000000782,0.08400000000000052,0.1775118631117315,5.459474454284325,5.430942558269034,0.02853189601529138,0.016173464916160184,48.17115251897861,56.66127527155974,34.10707931416178,24.848082859205963,17.36258961847527,78.18181818181819,76.77830940988832,5.47905,0.14763128858216124,5.774312577164323,5.183787422835677
LND,2021-09-28,5.48,5.48,5.4,5.4,3290.0,4.181,5.4,2023-08-15,-0.023788861964014713,0.08000000000000007,0.04999999999999982,0.1299999999999999,0.1299999999999999,0.17434440557094916,5.450324538240583,5.428650516915772,0.02167402132481122,0.017273576197890394,57.40131578947371,31.730314152073674,31.920477236443563,0.2987599686061324,15.08741233182605,54.545454545454604,69.69696969696967,5.47405,0.14857479952077968,5.77119959904156,5.1769004009584405
LND,2021-09-29,5.38,5.503,5.311,5.503,3057.0,4.261,5.503,2023-08-15,0.018894444507392995,0.19200000000000017,0.10299999999999976,0.08900000000000041,0.19200000000000017,0.17552144519955262,5.458428455434339,5.434157886033122,0.024270569401216413,0.0186729748385556,59.81380915438326,18.619524623959872,24.911668933885274,14.45433445688612,15.003001948500724,73.27272727272727,68.66666666666667,5.47985,0.14725605161367875,5.774362103227357,5.1853378967726425
LND,2021-09-30,5.66,5.72,5.58,5.58,6822.0,4.32,5.58,2023-08-15,0.013895378315597735,0.13999999999999968,0.21699999999999964,0.07699999999999996,0.21699999999999964,0.17828668218624927,5.477131769982902,5.444961005586224,0.03217076439667821,0.021372532750180123,57.74877650897229,27.61116235373394,19.102772859901016,18.213814475106513,15.431110285381497,71.77419354838713,66.53079178885632,5.47085,0.13415006326384082,5.739150126527682,5.202549873472319
LND,2021-10-01,5.74,5.81,5.66,5.73,6891.0,4.436,5.73,2023-08-15,0.026526754333428604,0.14999999999999947,0.22999999999999954,0.08000000000000007,0.22999999999999954,0.18173423670716615,5.516034574600917,5.46607500517243,0.04995956942848778,0.027089940085841657,58.42696629213486,27.794518550690857,15.61997746022631,28.042571512066132,17.11263844893945,86.34812286689433,77.13168122933624,5.468349999999999,0.1284294912025061,5.725208982405011,5.211491017594987
LND,2021-10-04,5.64,5.79,5.54,5.67,6749.0,4.39,5.67,2023-08-15,-0.010526412986987617,0.25,0.05999999999999961,0.1900000000000004,0.25,0.18628528759335533,5.539721563123853,5.481180560344842,0.05854100277901164,0.033380152624475655,57.961783439490446,22.161496124417464,18.85432869495376,8.063149879413793,15.906039973002693,76.10921501706488,78.07717714411544,5.4731000000000005,0.13420836117967685,5.741516722359354,5.204683277640647
LND,2021-10-05,5.74,5.74,5.6,5.62,5574.0,4.351,5.62,2023-08-15,-0.00885745383406094,0.14000000000000057,0.07000000000000028,0.07000000000000028,0.14000000000000057,0.18319960175379818,5.552072091874029,5.491463481800779,0.06060861007324991,0.03882584411423051,55.05443234836702,29.535648763979307,29.179318218380708,0.6068819653865307,13.866152238653873,67.57679180887378,76.67804323094431,5.47495,0.13604545486521025,5.74704090973042,5.2028590902695795
LND,2021-10-06,5.64,5.64,5.395,5.588,1816.0,4.327,5.588,2023-08-15,-0.005710222510884326,0.2450000000000001,0.019999999999999574,0.22500000000000053,0.2450000000000001,0.18731962830354518,5.557599462354948,5.49861433500072,0.05898512735422745,0.0428577007622299,51.510333863275044,14.627178435494567,25.607172559851175,27.290098765671054,15.656011775589496,62.11604095563145,68.60068259385669,5.4933499999999995,0.12411127223078941,5.741572544461579,5.24512745553842
LND,2021-10-07,5.66,5.7,5.65,5.68,1757.0,4.398,5.68,2023-08-15,0.01632979133834451,0.04999999999999982,0.1120000000000001,0.06200000000000028,0.1120000000000001,0.18229831974997526,5.57643031430034,5.512050310185853,0.06438000411448641,0.04716216143268121,58.73015873015872,34.873549593482295,48.5469313113845,16.39091691822708,15.753999127941173,77.81569965870307,69.16951080773609,5.51485,0.1167639431548152,5.748377886309631,5.281322113690369
LND,2021-10-08,5.85,5.96,5.767,5.937,26781.0,4.597,5.937,2023-08-15,0.04425272255547857,0.19299999999999962,0.28000000000000025,0.08700000000000063,0.28000000000000025,0.18881176509997719,5.631902573638749,5.5435280649869005,0.0883745086518486,0.055404630876514704,77.82982045277124,24.470449573359563,16.82960285461329,18.50081602698176,16.120241381146585,96.61764705882358,78.8497958910527,5.5422,0.14630631169609032,5.834812623392181,5.24958737660782
LND,2021-10-11,6.0,6.11,6.0,6.0,8544.0,4.645,6.0,2023-08-15,0.010555513939516679,0.11000000000000032,0.17300000000000004,0.06299999999999972,0.17300000000000004,0.18775764742664533,5.688532946925096,5.577340800913796,0.1111921460112999,0.06656213390347175,75.8913412563667,45.88533196417299,23.606841769091492,32.05899167954397,18.24540808759957,86.41975308641972,86.95103326798211,5.5662,0.17833634691668215,5.922872693833365,5.209527306166636
LND,2021-10-12,6.12,6.29,6.11,6.191,3417.0,4.793,6.191,2023-08-15,0.031337155309040125,0.17999999999999972,0.29000000000000004,0.11000000000000032,0.29000000000000004,0.19457380426486923,5.765835570475081,5.622797037883145,0.14303853259193655,0.08185741364116472,78.30404889228416,31.999106112051727,12.205008537629144,44.77885764999816,21.783201362586052,89.88764044943818,90.97501353156048,5.60225,0.22471054480681726,6.0516710896136345,5.152828910386365
LND,2021-10-13,6.34,6.34,5.9,5.95,47978.0,4.607,5.95,2023-08-15,-0.03970540497955666,0.4399999999999995,0.14900000000000002,0.2909999999999995,0.4399999999999995,0.21093555064721184,5.7941685596327615,5.647034294336246,0.14713426529651574,0.09491278397223493,64.23705722070844,18.278277279156843,13.335285179827574,15.635669361029239,20.963530429045147,62.09912536443151,79.4688396334298,5.62525,0.23588040569212582,6.097010811384252,5.153489188615748
LND,2021-10-14,5.96,6.05,5.94,6.01,15899.0,4.653,6.01,2023-08-15,0.010033528989577784,0.10999999999999943,0.09999999999999964,0.009999999999999787,0.10999999999999943,0.20420651393739747,5.827373396612337,5.673920642903932,0.1534527537084056,0.10662077791946908,66.16094986807389,63.36469456774398,41.38050377491756,20.988256398071577,20.96682722491534,67.93002915451893,73.3055983227962,5.64825,0.2501517171217409,6.148553434243482,5.147946565756518
LND,2021-10-15,6.11,6.195,6.05,6.17,13144.0,4.777,6.17,2023-08-15,0.026274089370180213,0.14500000000000046,0.1850000000000005,0.040000000000000036,0.1850000000000005,0.2029260796749043,5.880085181748901,5.710667261948085,0.16941791980081522,0.11918020629573833,69.20768307322929,43.10324801148584,21.324007350678073,33.80438998740589,22.67850225991408,83.47910592808553,71.16942014901197,5.68375,0.27149893379650614,6.226747867593012,5.140752132406988
LND,2021-10-18,6.16,6.189,6.0,6.13,19604.0,4.746,6.13,2023-08-15,-0.006504087969176377,0.18900000000000006,0.019000000000000128,0.16999999999999993,0.18900000000000006,0.201997674363244,5.918533615325993,5.7417289462482275,0.17680466907776538,0.13070509885214374,73.15989847715736,36.56554196388843,21.61701505410259,25.692454364223806,23.08036254048871,79.59183673469387,77.00032393909943,5.729049999999999,0.2662852595877064,6.261620519175412,5.196479480824586
LND,2021-10-19,5.95,6.05,5.868,5.884,34008.0,4.556,5.884,2023-08-15,-0.040957947208928876,0.1819999999999995,0.08000000000000007,0.26199999999999957,0.26199999999999957,0.2059978294056945,5.913220751429686,5.752267542822432,0.16095320860725426,0.13675472080316584,61.08202443280978,22.860441884293646,20.232317045274847,6.098762075814753,20.81614914519885,51.74603174603181,71.60565813627039,5.75375,0.2558887247881237,6.265527449576248,5.241972550423752
LND,2021-10-20,5.97,5.97,5.76,5.78,11003.0,4.475,5.78,2023-08-15,-0.017833120054904956,0.20999999999999996,0.08599999999999941,0.12400000000000055,0.20999999999999996,0.2062646407786482,5.892725251209734,5.754321798909659,0.138403452300075,0.13708446710254768,55.72737686139749,24.718306367588585,28.7337370972083,7.5122118245381,19.04229083577742,40.740740740740804,57.359536407155495,5.77025,0.24570861540495156,6.261667230809903,5.278832769190097
LND,2021-10-21,5.56,5.72,5.36,5.46,41138.0,4.227,5.46,2023-08-15,-0.0569548929274725,0.35999999999999943,0.0600000000000005,0.41999999999999993,0.41999999999999993,0.22051366472673864,5.826152135639006,5.73252018417561,0.09363195146339631,0.12839396397471742,42.95407098121085,10.711266092621722,25.149698773869616,40.262253776499016,21.871619227873634,10.204081632653029,34.2302847064752,5.76665,0.24987518463173714,6.266400369263475,5.266899630736526
LND,2021-10-22,5.51,5.51,5.163,5.47,24620.0,4.235,5.47,2023-08-15,0.0018298266770761572,0.34699999999999953,0.04999999999999982,0.2969999999999997,0.34699999999999953,0.22894608707828956,5.771359499386851,5.713074244607046,0.05828525477980495,0.11437222213573492,44.64094319399785,11.236025526554211,33.95146115376145,50.269305278937814,25.657977368015526,26.08326253186063,25.676028301751476,5.76415,0.25270687721049767,6.269563754420995,5.258736245579005
LND,2021-10-25,6.0,6.0,5.5,5.71,21533.0,4.421,5.71,2023-08-15,0.042940407234028984,0.5,0.5300000000000002,0.03000000000000025,0.5300000000000002,0.24901634793973734,5.761919576404258,5.712846522784302,0.0490730536199564,0.10131238843257923,52.188715953307394,18.702605176136597,19.264785064731775,1.4806914171046812,22.434339241227413,46.474086661002545,27.58714360850539,5.773149999999999,0.24707132466899526,6.26729264933799,5.279007350662009
LND,2021-10-26,5.71,6.48,5.71,6.37,41808.0,4.932,6.37,2023-08-15,0.10938044591615309,0.7700000000000005,0.7700000000000005,0.0,0.7700000000000005,0.2837485914104222,5.855470410803603,5.761524558133613,0.09394585266999034,0.09983908128006146,64.56780923994039,19.46848049035335,11.492153168485014,25.76280385524773,22.87813452309679,91.64768413059983,54.73501110782099,5.82165,0.264553700647569,6.350757401295138,5.292542598704862
LND,2021-10-27,6.5,6.5,5.93,6.15,42755.0,4.761,6.15,2023-08-15,-0.03514738776564548,0.5700000000000003,0.1299999999999999,0.4400000000000004,0.5700000000000003,0.30283201864972775,5.900782655295356,5.790300516790383,0.11048213850497302,0.10196769272504377,58.35704125177811,23.260759030226545,13.45455593175848,26.708753850052467,23.38888376669088,73.82198952879584,70.64792010679939,5.854000000000001,0.26309193910315903,6.380183878206319,5.327816121793683
LND,2021-10-28,5.38,5.38,4.85,5.11,93318.0,4.333,5.11,2023-08-15,-0.1852526776028134,0.5300000000000002,0.7700000000000005,1.3000000000000007,1.3000000000000007,0.36930988407308035,5.779123785249917,5.739907885917021,0.03921589933289571,0.08941733404661417,38.49791376912378,8.839088431486088,16.189654330991292,29.368498327151432,24.18616570808562,15.757575757575795,60.409083138990475,5.8305,0.30629749900177855,6.443094998003557,5.217905001996443
LND,2021-10-29,5.1,5.175,4.785,4.91,42058.0,4.164,4.91,2023-08-15,-0.039925462409183855,0.3899999999999997,0.0649999999999995,0.3250000000000002,0.3899999999999997,0.370689225134875,5.645412433673006,5.678433227700945,-0.033020794027939004,0.06492970843170354,35.39657020364416,25.53514435762651,48.99233473397489,31.474552288984913,25.15795058553886,7.28862973760933,32.28939834132698,5.7895,0.368934810958318,6.527369621916637,5.051630378083364
LND,2021-11-01,4.86,5.02,4.745,4.773,30373.0,4.047,4.773,2023-08-15,-0.02829890378266976,0.27499999999999947,0.10999999999999943,0.16500000000000004,0.27499999999999947,0.3643099434592166,5.511195136184852,5.6113640997230965,-0.10016896353824478,0.03190997403771386,30.723219140837415,31.385013792282795,62.15542717606134,32.895305030892295,26.18959784491932,1.5954415954415717,8.213882363542224,5.74465,0.4331589321788523,6.610967864357705,4.878332135642295
LND,2021-11-02,4.83,4.895,4.74,4.78,14145.0,4.053,4.78,2023-08-15,0.0014655084796051997,0.15499999999999936,0.12199999999999989,0.032999999999999474,0.15499999999999936,0.3503559472286019,5.398703576771798,5.549781573817682,-0.15107799704588398,-0.004687620179005721,33.013937282229975,48.258677121467194,96.00243103415904,33.09537443812422,27.11036805734664,2.272727272727275,3.7189328685927165,5.70265,0.48366139471416353,6.669972789428328,4.735327210571673
LND,2021-11-03,4.78,4.83,4.51,4.77,23438.0,4.045,4.77,2023-08-15,-0.002094241603114848,0.3200000000000003,0.04999999999999982,0.27000000000000046,0.3200000000000003,0.3483322174133618,5.301979949576136,5.492019975757112,-0.19004002618097626,-0.041758101379399844,31.73246906305245,20.25859049994915,49.88435386121449,42.23626999277831,29.127154982070866,13.065326633165817,5.644498500444879,5.66175,0.5265515294421834,6.7148530588843665,4.608646941115633
LND,2021-11-04,4.82,4.84,4.669,4.709,20129.0,3.993,4.709,2023-08-15,-0.012870733638832356,0.17100000000000026,0.07000000000000028,0.10099999999999998,0.17100000000000026,0.3365100695858042,5.210752265025961,5.4340184960714,-0.2232662310454394,-0.07805972731260778,27.830045523520496,33.63576470946914,80.90405928368504,41.26800000761398,30.745934318809947,9.999999999999991,8.446017968631018,5.6132,0.5679200833327164,6.7490401666654325,4.477359833334567
LND,2021-11-05,5.0,5.0,4.75,4.92,12325.0,4.172,4.92,2023-08-15,0.04383295924279928,0.25,0.29100000000000037,0.04100000000000037,0.29100000000000037,0.3334760649467506,5.1660211473296584,5.395943051917963,-0.22992190458830475,-0.10843216276774718,32.544720138488174,24.461009152153476,41.202685862000436,25.49609294182769,30.045955468545646,20.603015075376888,14.556113902847557,5.56235,0.5827383880845473,6.727826776169095,4.396873223830906
LND,2021-11-08,5.02,5.31,5.02,5.27,25868.0,4.469,5.27,2023-08-15,0.06872183204905413,0.29000000000000004,0.3899999999999997,0.09999999999999964,0.3899999999999997,0.33724432728363385,5.182017893894327,5.386613936961077,-0.2045960430667506,-0.12766493882754787,41.40056022408963,26.416409850016542,26.644403524093676,0.42968371492845886,26.097119234730023,38.19095477386933,22.931323283082055,5.52585,0.5767140379589831,6.679278075917966,4.372421924082034
LND,2021-11-09,5.55,5.55,5.27,5.44,25668.0,4.613,5.44,2023-08-15,0.031748698314580485,0.28000000000000025,0.28000000000000025,0.0,0.28000000000000025,0.33342803879805827,5.2217074486798145,5.390568460149145,-0.16886101146933008,-0.1359041533559043,45.324532453245325,43.31695189037706,32.163601396941594,14.776455666640326,24.587697425651395,46.733668341708565,35.17587939698492,5.4883,0.5551731925122272,6.598646385024454,4.377953614975546
LND,2021-11-10,5.34,5.34,5.13,5.18,13717.0,4.393,5.18,2023-08-15,-0.04897400459645974,0.20999999999999996,0.10000000000000053,0.3100000000000005,0.3100000000000005,0.3318661695448544,5.2152909181136895,5.3749707964343925,-0.15967987832070296,-0.14065929834886404,46.085011185682326,33.90832363031664,31.199034211799397,4.161264576405036,21.86417304575188,33.66834170854271,39.53098827470686,5.4498,0.5481243232006937,6.546048646401387,4.353551353598612
LND,2021-11-11,5.2,5.332,5.19,5.27,8471.0,4.469,5.27,2023-08-15,0.017225306281879342,0.14199999999999946,0.15200000000000014,0.010000000000000675,0.15200000000000014,0.31987509157519733,5.223707699942353,5.367195181883697,-0.14348748194134409,-0.14122493506736006,47.264770240700216,59.23269483779655,55.14566134804898,3.5732577613782355,19.425384341168726,38.19095477386933,39.53098827470686,5.4128,0.5330887750696606,6.478977550139321,4.3466224498606785
LND,2021-11-12,5.28,5.28,5.0,5.01,27120.0,4.248,5.01,2023-08-15,-0.05059444745649751,0.28000000000000025,0.010000000000000675,0.2699999999999996,0.28000000000000025,0.31721675213685085,5.190829592258914,5.340736279521942,-0.14990668726302836,-0.14296128550649373,40.478781284004356,27.86757261892523,34.992339719939245,11.334357360547855,18.34658074375261,25.125628140703515,32.32830820770517,5.3548,0.5089258657625031,6.372651731525006,4.336948268474994
LND,2021-11-15,5.02,5.254,5.02,5.22,3337.0,4.426,5.22,2023-08-15,0.04106148679777392,0.23399999999999999,0.24399999999999977,0.009999999999999787,0.24399999999999977,0.3123356353277274,5.195317347296004,5.3317928514092054,-0.13647550411320175,-0.14166412922783533,32.17606943583387,27.71529080133553,33.708228573928736,9.756747632742464,17.20126966228459,35.678391959798994,32.99832495812393,5.3093,0.4755570805298911,6.260414161059782,4.358185838940218
LND,2021-11-16,5.01,5.02,4.83,5.02,54304.0,4.257,5.02,2023-08-15,-0.03906746819090951,0.1899999999999995,0.20000000000000018,0.3899999999999997,0.3899999999999997,0.3175132596392123,5.168345447712004,5.308697084638153,-0.14035163692614905,-0.1414016307674981,32.376793512164696,15.027846567835262,24.773077100256728,24.48493561026103,18.172425122014783,49.03846153846152,36.61416054632133,5.2661,0.4595779413881114,6.1852558827762225,4.346944117223777
LND,2021-11-17,4.99,4.99,4.64,4.64,59619.0,3.935,4.64,2023-08-15,-0.07871556746547385,0.35000000000000053,0.02999999999999936,0.3799999999999999,0.3799999999999999,0.3216790423299315,5.087061532679387,5.259163967257549,-0.17210243457816166,-0.14754179152963082,40.76983503534956,13.366874052442936,28.701666824263445,36.451924531358024,20.609691709927215,12.49999999999999,32.405617832753485,5.2091,0.463167231365232,6.135434462730465,4.282765537269536
LND,2021-11-18,4.68,4.7,4.59,4.6,31452.0,3.901,4.6,2023-08-15,-0.008658062743114541,0.11000000000000032,0.0600000000000005,0.04999999999999982,0.11000000000000032,0.3075671061746027,5.01212898919025,5.210337006719953,-0.1982080175297023,-0.1576750367296451,43.503772003352886,40.01961079943509,91.99165703749146,39.36940163491,23.110986366591586,8.653846153846139,23.39743589743587,5.166099999999999,0.47832084585449075,6.122741691708981,4.209458308291017
