,VCSH,HYG,calculated_spread,rolling_mean_spread,rolling_std_spread,z_score,trading_signal,symbol_one_position,symbol_two_position,portfolio_value,returns
170,74.935,73.877,-41.10707732849593,-41.120739524941996,0.07361249155045389,0.18559616932268874,0,0.0,0.0,10270.117120289287,0.0
171,74.881,73.749,-41.152216980517835,-41.11490861156576,0.0685926124982799,-0.5439123484764636,0,0.0,0.0,10270.117120289287,0.0
172,74.841,73.7,-41.13983894497849,-41.13552648397379,0.05293153694224585,-0.08147243125411205,0,0.0,0.0,10270.117120289287,0.0
173,75.059,73.995,-41.179349238667854,-41.15773989463558,0.03917413202255547,-0.5516227907699083,0,0.0,0.0,10270.117120289287,0.0
174,74.802,73.406,-41.373995360327655,-41.190495570597555,0.10581394147187276,-1.734174033946906,1,-107.34129594348843,69.95420755993574,10270.117120289287,0.0
175,74.989,73.828,-41.23893767647404,-41.21686764019317,0.09578225967251229,-0.2304188307555597,1,-107.34129594348843,69.95420755993574,10279.564973538148,0.0009195133892006672
176,75.078,74.004,-41.19950380554904,-41.22632500519942,0.08996047919041308,0.2981442505837194,0,0.0,0.0,10282.323538729725,0.00026831827304964195
177,74.919,73.64,-41.319526114280194,-41.26226243905976,0.08234176282982045,-0.6954390245297843,0,0.0,0.0,10282.323538729725,0.0
178,74.879,73.324,-41.574148078740876,-41.34122220707436,0.14692301746080563,-1.585359977572294,1,-107.58906012817464,70.11567521363895,10282.323538729725,0.0
179,74.839,73.088,-41.74877004320153,-41.416177143649136,0.23626015259257926,-1.4077401368902769,1,-107.58906012817464,70.11567521363895,10270.079801784432,-0.0011914653669316431
180,75.087,73.521,-41.6963138635454,-41.50765238106341,0.23900815708987724,-0.7893516471533871,1,-107.58906012817464,70.11567521363895,10273.75780224015,0.00035806362627158417
181,75.137,73.659,-41.63503640796955,-41.59475890154751,0.16720721634175936,-0.24088378063611346,1,-107.58906012817464,70.11567521363895,10278.054312413225,0.00041811497805623537
182,75.186,73.817,-41.55222450150525,-41.641298578992526,0.08224869741160361,1.0829846586082084,0,0.0,0.0,10283.860725150698,0.0005647735516077581
183,75.107,73.827,-41.42100288131506,-41.61066953950736,0.12883100105939402,1.4722128729315764,0,0.0,0.0,10283.860725150698,0.0
184,74.968,73.807,-41.22771420781588,-41.50645837243023,0.18686419371320226,1.491693828953483,0,0.0,0.0,10283.860725150698,0.0
185,74.829,73.699,-41.12242553431669,-41.39168070658449,0.21519726875957945,1.251201624536472,0,0.0,0.0,10283.860725150698,0.0
186,74.76,73.689,-41.02654842301136,-41.26998310959285,0.21522518409178013,1.131069710121273,0,0.0,0.0,10283.860725150698,0.0
187,74.691,73.452,-41.15767131170601,-41.19107247163301,0.1475693160765041,0.22634217474911628,0,0.0,0.0,10283.860725150698,0.0
188,74.611,73.226,-41.260915240627355,-41.15905494349546,0.09218354073966002,-1.1049727132912075,0,0.0,0.0,10283.860725150698,0.0
189,74.621,72.921,-41.58125974951216,-41.22976405183472,0.21362065347778056,-1.6454200095123106,1,-108.19982739365875,70.51371158617337,10283.860725150698,0.0
190,74.72,72.97,-41.68417038747202,-41.34211302246579,0.2803512256456715,-1.2201029769655831,1,-108.19982739365875,70.51371158617337,10276.604114106449,-0.0007058800861062366
191,74.601,72.95,-41.5215707317425,-41.44111748421201,0.22248700784866782,-0.3616087442967253,1,-108.19982739365875,70.51371158617337,10288.069619334568,0.00111506815665853
192,74.562,72.99,-41.42172714709166,-41.49392865128914,0.16131570775260642,0.44757888244961297,0,0.0,0.0,10295.10996106637,0.0006840869243605822
193,74.849,73.58,-41.27211455208638,-41.49616851358095,0.15729922950570954,1.424380540188446,0,0.0,0.0,10295.10996106637,0.0
194,74.77,73.177,-41.55389293189617,-41.49069515005774,0.15404057250332298,-0.4102671186649188,0,0.0,0.0,10295.10996106637,0.0
195,74.691,73.482,-41.12767131170601,-41.379395334904544,0.17841621798624596,1.4108808382987883,0,0.0,0.0,10295.10996106637,0.0
196,74.819,73.758,-41.04808102543187,-41.28469739364242,0.20739227032424723,1.1409121846277606,0,0.0,0.0,10295.10996106637,0.0
197,75.047,74.221,-40.93493582800605,-41.1873391298253,0.23885615805314084,1.056716744824703,0,0.0,0.0,10295.10996106637,0.0
198,75.028,74.191,-40.93578126112489,-41.120072471632994,0.2557731072275745,0.720526143290481,0,0.0,0.0,10295.10996106637,0.0
199,75.147,74.142,-41.1673809168544,-41.04277006862464,0.1070503610636086,-1.1640394949785764,0,0.0,0.0,10295.10996106637,0.0
200,75.047,74.28,-40.87593582800605,-40.99242297188465,0.11596379955690976,1.0045129973637525,0,0.0,0.0,10295.10996106637,0.0
201,74.898,73.796,-41.13130264562203,-41.009067295922684,0.13095322492212233,-0.9334275637124483,0,0.0,0.0,10295.10996106637,0.0
202,74.769,73.617,-41.1123584810077,-41.04455182652301,0.12987765713467572,-0.5220809797514266,0,0.0,0.0,10295.10996106637,0.0
203,74.967,73.865,-41.1681797569274,-41.09103152568351,0.12260081606574595,-0.6292636029642544,0,0.0,0.0,10295.10996106637,0.0
204,74.928,73.835,-41.13833617227655,-41.08522257676795,0.11870511890769277,-0.4474414919706016,0,0.0,0.0,10295.10996106637,0.0
205,74.918,73.964,-40.993991663391725,-41.10883374384508,0.06726500076927654,1.7073080969295344,-1,106.79074027088545,-69.5954110179707,10295.10996106637,0.0
206,74.858,73.845,-41.020924610082716,-41.08675813673722,0.07563865318052343,0.8703688377076064,-1,106.79074027088545,-69.5954110179707,10296.984370561255,0.00018205137077123703
207,74.948,74.043,-40.9610251900462,-41.05649147854492,0.09145745826073315,1.04383273178835,-1,106.79074027088545,-69.5954110179707,10292.815645804074,-0.00040493106400537525
208,74.928,74.132,-40.84133617227654,-40.99112276161475,0.1071331592085131,1.3981347179977783,-1,106.79074027088545,-69.5954110179707,10284.485839418057,-0.0008096111967833493
209,74.898,73.855,-41.07230264562203,-40.977916056283846,0.08653952156133321,-1.0906761169379793,0,0.0,0.0,10300.56004606191,0.001561736612139632
210,74.918,73.904,-41.05399166339173,-40.989916056283846,0.09322744770345273,-0.6873041007375782,0,0.0,0.0,10300.56004606191,0.0
211,74.818,73.677,-41.12754657454337,-41.01124044917598,0.11233032594517003,-1.0353938207582971,0,0.0,0.0,10300.56004606191,0.0
212,74.759,73.617,-41.097013972122866,-41.038438205591305,0.11358844981653658,-0.5156841793876961,0,0.0,0.0,10300.56004606191,0.0
213,74.679,73.093,-41.4982579010442,-41.169822551344836,0.18566438334465868,-1.7689733689507356,1,-108.12050069469892,70.4620144614526,10300.56004606191,0.0
214,74.828,73.222,-41.59789108342822,-41.274940238906076,0.25316444652029163,-1.2756563923610096,1,-108.12050069469892,70.4620144614526,10293.539691323927,-0.0006817831417195965
215,74.739,73.123,-41.560324954353206,-41.37620689709838,0.24378291080872883,-0.7552541588909264,1,-108.12050069469892,70.4620144614526,10296.186676454072,0.0002571170784347544
216,74.689,72.806,-41.80060240992903,-41.510818064175496,0.2575845464103736,-1.1250067202861564,1,-108.12050069469892,70.4620144614526,10279.256242904527,-0.0016456936005673775
217,74.55,72.707,-41.68631373642987,-41.628678017036904,0.11780201201141205,-0.4892592105080426,1,-108.12050069469892,70.4620144614526,10287.309253069405,0.0007831167122202308
218,74.729,73.053,-41.614980445468376,-41.65202252592174,0.09481909416316232,0.39066056030465546,0,0.0,0.0,10292.335540448716,0.000488471742800392
219,74.709,72.945,-41.69229142769872,-41.67090259477584,0.09065281139586769,-0.23594230111054051,0,0.0,0.0,10292.335540448716,0.0
220,74.545,72.504,-41.881641481987444,-41.73516590030268,0.10536404829379607,-1.3901855904049008,0,0.0,0.0,10292.335540448716,0.0
221,74.345,71.768,-42.310751304290775,-41.83719567917504,0.28256528993302016,-1.6759157688051098,1,-110.02872738971237,71.70560375410152,10292.335540448716,0.0
222,74.515,72.136,-42.203607955332956,-41.940654522955654,0.30714268100926223,-0.8561279452052835,1,-110.02872738971237,71.70560375410152,10300.018318973973,0.0007461778225233116
223,74.584,72.206,-42.239485066638295,-42.06555544718964,0.2657919255301565,-0.6543826307053227,1,-110.02872738971237,71.70560375410152,10297.44572904687,-0.00024979676473579595
224,74.545,72.305,-42.08064148198744,-42.14322545804738,0.16831503050400856,0.37182642496357443,0,0.0,0.0,10308.835704186726,0.0011054858526252792
225,74.899,72.843,-42.08583709651053,-42.184064580952,0.0998096634658982,0.9841480376800121,0,0.0,0.0,10308.835704186726,0.0
226,74.884,72.823,-42.08282033318329,-42.138478386730505,0.07690617986004904,0.7237136683748514,0,0.0,0.0,10308.835704186726,0.0
227,74.849,72.813,-42.039114552086374,-42.10557970608119,0.07726243749261243,0.8602518397270036,0,0.0,0.0,10308.835704186726,0.0
228,74.714,72.425,-42.21996368214113,-42.10167542918175,0.06883815891643297,-1.7183529429218425,1,-109.20539941675986,71.1690417962494,10308.835704186726,0.0
229,74.774,72.365,-42.372030735450124,-42.159953279874294,0.13658586473182807,-1.5527042713550332,1,-109.20539941675986,71.1690417962494,10298.013237713945,-0.0010503757753861187
230,74.664,72.345,-42.223241137716954,-42.18743408811557,0.13168045031826053,-0.2719238088481495,1,-109.20539941675986,71.1690417962494,10308.602450813865,0.0010277489707252682
231,74.385,72.007,-42.13312933983012,-42.19749588944494,0.12334680044434719,0.5218339623155356,0,0.0,0.0,10315.015621124006,0.0006219248722007409
