,VCSH,HYG,rolling_hedge_ratio,calculated_spread,rolling_mean_spread,rolling_std_spread,z_score,trading_signal,symbol_one_position,symbol_two_position,portfolio_value,current_hedge_ratio,returns
344,74.755,75.475,1.442534652055318,-32.36167791439529,-64.4260204177014,11.764627273890682,2.7254873237222506,-1,1117.7018010695006,-673.6875021327038,101422.70408905085,1.6590805047313084,0.0033726267759040594
345,74.784,75.247,1.3846214351195099,-28.300529403977436,-63.20318786810173,13.485197102071146,2.588220120176346,-1,1117.7018010695006,-673.6875021327038,101236.6899863336,1.6590805047313084,-0.001835731877157812
346,74.793,74.974,1.3424384739499988,-25.431000782142263,-61.86221169773807,15.132085071175583,2.4075473237321376,-1,1117.7018010695006,-673.6875021327038,101042.71398204172,1.6590805047313084,-0.0019179022673162021
347,74.675,74.968,1.3072948404428573,-22.654242210070365,-60.35167042024496,16.68358870894361,2.2595515190305577,-1,1117.7018010695006,-673.6875021327038,101170.56066955515,1.6590805047313084,0.0012644739052680553
348,74.761,75.535,1.2588280398634366,-18.576243088230385,-58.675543905865496,18.25153166209235,2.197037572518894,-1,1117.7018010695006,-673.6875021327038,101456.4191283724,1.6590805047313084,0.002821526025268473
349,74.426,74.557,1.225787047838192,-16.673426822405276,-56.90658815188,19.659398810949316,2.0465102578348855,-1,1117.7018010695006,-673.6875021327038,101171.9828546449,1.6590805047313084,-0.002807468822418401
350,74.358,73.971,1.2053743454792474,-15.65822558114587,-55.02827262724038,20.824230671048504,1.8905883087834727,-1,1117.7018010695006,-673.6875021327038,100853.20570086787,1.6590805047313084,-0.0031558185453982018
351,74.416,73.852,1.1807328288706054,-14.013414193234965,-53.097819006629734,21.862154535682542,1.7877654624388806,-1,1117.7018010695006,-673.6875021327038,100708.21018365205,1.6590805047313084,-0.0014387231960079905
352,74.263,73.404,1.1589431197358278,-12.662592900941789,-51.15669080392531,22.79279794261068,1.6888711074395817,-1,1117.7018010695006,-673.6875021327038,100577.40655826022,1.6590805047313084,-0.0012996819735215837
353,74.167,72.901,1.1578679890782173,-12.974595145964145,-49.15181708628086,23.430529736045205,1.5440206579991305,-1,1117.7018010695006,-673.6875021327038,100345.84111759014,1.6590805047313084,-0.0023050149335737
354,74.387,73.459,1.1413587041068027,-11.443249922392738,-47.02816816786261,23.875607710128712,1.4904298427710276,-1,1117.7018010695006,-673.6875021327038,100475.8643475449,1.6590805047313084,0.001294912298669723
355,74.474,73.898,1.1209539508366786,-9.583924534610816,-44.88612103021866,24.26616377902632,1.4547909928029152,-1,1117.7018010695006,-673.6875021327038,100674.37310428811,1.6590805047313084,0.001973736881458282
356,74.272,73.404,1.1088000439784913,-8.948796866370515,-42.73668107931466,24.505154977581185,1.3788072037844838,-1,1117.7018010695006,-673.6875021327038,100567.3472420506,1.6590805047313084,-0.0010636549135411416
357,74.195,73.285,1.0998078986247892,-8.31524703846624,-40.54527831641336,24.547182357436096,1.312982924420393,-1,1117.7018010695006,-673.6875021327038,100573.24146797917,1.6590805047313084,5.860802106681099e-05
358,73.85,73.221,1.082418651844883,-6.7156174387446015,-38.30449761106186,24.461814346933274,1.2913547508906464,-1,1117.7018010695006,-673.6875021327038,100915.73258921165,1.6590805047313084,0.0033996048934333595
359,73.97,73.45,1.064111784084424,-5.26234866872484,-36.02966075098052,24.24751635059929,1.2688850947612722,-1,1117.7018010695006,-673.6875021327038,100935.8828110717,1.6590805047313084,0.0001996538089332313
360,73.678,72.947,1.0574525675538675,-4.963990272233843,-33.84925889689337,23.99216579642326,1.2039458575667947,-1,1117.7018010695006,-673.6875021327038,100923.38692341124,1.6590805047313084,-0.00012380791521605523
361,73.678,72.507,1.0677078183650468,-6.1595766414999105,-31.7389636126897,23.530969298801576,1.0870519886527812,-1,1117.7018010695006,-673.6875021327038,100626.96442247284,1.6590805047313084,-0.002941425928352295
362,73.965,73.12,1.0719556525774288,-6.1671998428895165,-29.611018860876992,22.82710771513435,1.0270166203510858,-1,1117.7018010695006,-673.6875021327038,100719.15444437326,1.6590805047313084,0.0009157368303059524
363,74.09,72.69,1.0827701870196658,-7.532443156287044,-27.49115738920716,21.76694274598852,0.9169277682139516,-1,1117.7018010695006,-673.6875021327038,100289.7560933225,1.6590805047313084,-0.004272437506162682
364,73.975,72.334,1.1000546225244432,-9.04254070124567,-25.43636878013373,20.41641433284604,0.8029729320546547,-1,1117.7018010695006,-673.6875021327038,100178.45904968627,1.6590805047313084,-0.0011103710879244353
365,73.898,72.736,1.094337073279848,-8.133321041234211,-23.459795541083302,19.034225864450764,0.8052060855531589,-1,1117.7018010695006,-673.6875021327038,100535.34446422596,1.6590805047313084,0.0035561658879332057
366,73.658,71.84,1.1059522373673571,-9.622229900004797,-21.61537277387749,17.493178443947052,0.6855896949946527,-1,1117.7018010695006,-673.6875021327038,100199.96889457174,1.6590805047313084,-0.003341473665933368
367,73.618,71.844,1.136290086090888,-11.807403557838995,-19.968047277492534,15.887556326555398,0.5136500259648715,-1,1117.7018010695006,-673.6875021327038,100247.37171662303,1.6590805047313084,0.0004729703351557721
368,73.675,72.221,1.1538044149068385,-12.785540268261315,-18.469551844244883,14.236296263774951,0.39926196186622304,0,0.0,0.0,100437.64290226612,1.0,0.0018962177421834427
369,74.012,72.955,1.164170862934094,-13.207613907478176,-17.14835872062056,12.691636263236273,0.31049935023409847,0,0.0,0.0,100437.64290226612,1.0,0.0
370,73.772,71.661,1.201501042195396,-16.976134884838757,-16.061958085573977,11.11822028852794,-0.08222330332922533,0,0.0,0.0,100437.64290226612,1.0,0.0
371,73.637,71.256,1.2337891120825129,-19.59652884642,-15.188899782121053,9.632563347897976,-0.4575759229510577,0,0.0,0.0,100437.64290226612,1.0,0.0
372,73.8,70.503,1.2968810089980574,-25.206818464056624,-14.618120816550936,8.396915615026973,-1.2610222768651314,0,0.0,0.0,100437.64290226612,1.0,0.0
373,73.839,70.908,1.3684351639780905,-30.13588407297823,-14.363745268969488,7.763130716521543,-2.0316724501936285,1,-969.1600548212856,708.2250444397397,100437.64290226612,1.3684351639780905,0.0
374,73.82,70.485,1.4421391066431737,-35.97370885239907,-14.484146300236281,8.073690374104181,-2.661677814780848,1,-969.1600548212856,708.2250444397397,100718.80805502253,1.3684351639780905,0.0027954891282035467
375,73.935,70.458,1.5085525445963934,-41.07683238473436,-14.91002306626151,9.099426264547713,-2.8756548553419674,1,-969.1600548212856,708.2250444397397,100849.38353752685,1.3684351639780905,0.0012955962916340145
376,73.906,70.54,1.5660637209342747,-45.20150535936851,-15.569039885502386,10.496372155455068,-2.823114980585539,1,-969.1600548212856,708.2250444397397,100763.20344229296,1.3684351639780905,-0.0008549079377804574
377,74.002,70.439,1.6369897126012734,-50.701512711919435,-16.503948902230686,12.251544495428728,-2.7912859331693625,1,-969.1600548212856,708.2250444397397,100927.77353704422,1.3684351639780905,0.001631903754330858
378,73.743,70.375,1.7117296288864148,-55.85307802297088,-17.746510066722035,14.203752230239429,-2.6828522026117096,1,-969.1600548212856,708.2250444397397,100722.08748568964,1.3684351639780905,-0.002040032377364952
379,73.685,69.796,1.8027361957609447,-63.0386165846452,-19.292016392130034,16.430854550203435,-2.6624665235061387,1,-969.1600548212856,708.2250444397397,101075.93850324063,1.3684351639780905,0.0035069855463955896
380,73.829,70.265,1.8781292129045866,-68.39540165953271,-21.0499222614096,18.693948379043395,-2.5326634287275094,1,-969.1600548212856,708.2250444397397,100883.34000529264,1.3684351639780905,-0.0019073008950764375
381,73.925,70.219,1.9403705596390282,-73.22289362131517,-23.023571575678936,20.918639782548325,-2.399741214890833,1,-969.1600548212856,708.2250444397397,101008.95772259973,1.3684351639780905,0.001244403426293439
382,73.877,70.494,1.980433083523956,-75.8144549114993,-25.128633642697523,22.921668798929105,-2.211262265126604,1,-969.1600548212856,708.2250444397397,100767.67615274737,1.3684351639780905,-0.0023915721084393562
383,74.175,70.917,2.042815246152249,-80.60882088334304,-27.383107833943484,24.923700826248158,-2.1355461382101573,1,-969.1600548212856,708.2250444397397,100756.9066552861,1.3684351639780905,-0.00010688023586455871
384,74.386,71.991,2.1528956262257184,-88.15429405242627,-29.940142638277937,27.074253081592246,-2.150166478783788,1,-969.1600548212856,708.2250444397397,100200.76572912512,1.3684351639780905,-0.005534920258169783
385,74.425,72.992,2.1940823492735206,-90.30257884468178,-32.63076444861363,28.92886932684324,-1.9935730548084083,1,-969.1600548212856,708.2250444397397,99529.62970177896,1.3684351639780905,-0.0067204448461619165
386,74.559,73.644,2.272490166900577,-95.7905943539401,-35.52549103153262,30.76409136099691,-1.958943061741531,1,-969.1600548212856,708.2250444397397,99197.73442015031,1.3684351639780905,-0.0033402102591640844
387,74.338,73.011,2.430034862300663,-107.63293159370667,-38.8360805167073,32.99777198583729,-2.0848938257566942,1,-969.1600548212856,708.2250444397397,99431.85650116517,1.3684351639780905,0.0023573747330509973
388,74.104,72.741,2.574040269798315,-118.00568015313432,-42.54574927385362,35.42840659135415,-2.129927313685503,1,-969.1600548212856,708.2250444397397,99396.29381033572,1.3684351639780905,-0.00035772289942815553
389,74.133,73.046,2.691307452947793,-126.46869540937873,-46.585960831875425,37.85785458465945,-2.110070299912688,1,-969.1600548212856,708.2250444397397,99208.3908133714,1.3684351639780905,-0.0018922318311527324
390,74.036,72.502,2.7850453702358067,-133.6916190307782,-50.87688179049357,40.20033652099947,-2.0600508455202773,1,-969.1600548212856,708.2250444397397,99499.65671222897,1.3684351639780905,0.0029315985042979663
391,73.959,71.958,2.900161967533118,-142.53507895678186,-55.42273186766963,42.60791159167169,-2.044511073998275,1,-969.1600548212856,708.2250444397397,99810.30581218295,1.3684351639780905,0.003117248606879655
392,73.998,72.124,3.037406517834454,-152.63800750671393,-60.30509212313044,45.08886585878576,-2.0477985778742323,1,-969.1600548212856,708.2250444397397,99730.537696944,1.3684351639780905,-0.0007995167113190138
393,73.892,71.506,3.139038587660553,-160.44383931941357,-65.40213866190133,47.49613001186925,-2.001040940256846,1,-969.1600548212856,708.2250444397397,100065.48980859667,1.3684351639780905,0.0033529437960833613
394,73.748,70.934,3.256223689337491,-169.2059846412613,-70.74092012656851,49.884122672388386,-1.9738758394400846,1,-969.1600548212856,708.2250444397397,100331.03548612195,1.3684351639780905,0.0026502039649459364
395,73.296,69.727,3.3357850093511647,-174.772698045403,-76.29556602670749,51.90894606655292,-1.8971129156126016,1,-969.1600548212856,708.2250444397397,100747.8027699815,1.3684351639780905,0.004145318167470151
396,72.622,67.394,3.427625038979565,-181.52698558077395,-82.02572454939977,53.75066901932088,-1.8511632105566551,1,-969.1600548212856,708.2250444397397,101746.87792170985,1.3684351639780905,0.00986774818152362
397,72.343,67.837,3.303325368871754,-171.1354671602893,-87.3366600028148,54.44030287746314,-1.5392788564401065,1,-969.1600548212856,708.2250444397397,101162.73857172791,1.3684351639780905,-0.005757646914769424
398,72.863,69.155,3.2553084430137074,-168.03653908330776,-92.51169329664967,54.488158373922815,-1.3860781505657036,1,-969.1600548212856,708.2250444397397,100733.2611916634,1.3684351639780905,-0.004254448115608428
399,72.892,68.058,3.29319705791867,-171.98971994580768,-97.80443016459398,54.23036765126525,-1.3679658278968514,1,-969.1600548212856,708.2250444397397,101538.2897070036,1.3684351639780905,0.007959920832488645
400,72.911,68.27,3.3298048108055185,-174.50939856064116,-103.0555389537874,53.7588052276024,-1.3291563922288556,1,-969.1600548212856,708.2250444397397,101406.56003862401,1.3684351639780905,-0.0012981821124781144
401,72.882,68.224,3.3549241473850326,-176.28958170971595,-108.27864071589725,52.97678734848593,-1.2837875680614,1,-969.1600548212856,708.2250444397397,101411.03274907841,1.3684351639780905,4.410574441445485e-05
402,72.949,68.205,3.374171195008969,-177.9374145047093,-113.36966058391903,52.04889032897619,-1.2405212390252378,1,-969.1600548212856,708.2250444397397,101489.42274859578,1.3684351639780905,0.0007726942083531345
403,73.161,68.694,3.3804931508410245,-178.6262594086802,-118.31933976177577,50.90867583023385,-1.1846098658706248,1,-969.1600548212856,708.2250444397397,101348.56263348687,1.3684351639780905,-0.0013888930861457854
404,73.19,69.183,3.3524094150425143,-176.17984508696162,-122.99287763626117,49.50474774428808,-1.0743811427023628,1,-969.1600548212856,708.2250444397397,101030.34622834565,1.3684351639780905,-0.003144761172807133
405,73.055,68.759,3.3375924160335293,-175.06881395332948,-127.45927702188101,47.87702796534395,-0.9944129565834976,1,-969.1600548212856,708.2250444397397,101199.79703978724,1.3684351639780905,0.0016758218963803392
406,73.036,68.003,3.370425186444305,-178.15937391714624,-131.89120597380693,46.121647021872235,-1.003176836278149,1,-969.1600548212856,708.2250444397397,101716.80113234208,1.3684351639780905,0.005095740968920571
407,73.238,67.901,3.3972075610808385,-180.90368735843845,-136.23127846202425,44.30861734499288,-1.008210401795858,1,-969.1600548212856,708.2250444397397,101984.81041794883,1.3684351639780905,0.00263139243929809
408,73.353,67.864,3.39804500846362,-181.39279550583188,-140.41593571145296,42.3401335601084,-0.9678018548573047,1,-969.1600548212856,708.2250444397397,102122.46815089753,1.3684351639780905,0.0013488764808968086
409,73.765,68.509,3.3502320776838888,-178.62086921035205,-144.26867746564315,40.26420470892131,-0.8531695085758769,1,-969.1600548212856,708.2250444397397,102064.95693982029,1.3684351639780905,-0.0005633178690854447
410,73.784,68.444,3.3109036346852108,-175.8477137816136,-147.85042120304584,37.997547176508306,-0.7368184174760859,1,-969.1600548212856,708.2250444397397,102129.40560875047,1.3684351639780905,0.0006312482897754259
411,73.621,68.185,3.3041607058576363,-175.07061532594503,-151.24534525986687,35.57241277386709,-0.6697681773101753,1,-969.1600548212856,708.2250444397397,102154.86280632447,1.3684351639780905,0.00024923307020443994
412,73.63,69.296,3.287307974528399,-172.748486164526,-154.47647963496775,32.77712561065157,-0.5574621382791548,1,-969.1600548212856,708.2250444397397,101376.74722244532,1.3684351639780905,-0.007646177168708325
413,73.534,69.352,3.2821834956495093,-172.00008116909103,-157.52285497782603,29.785493145089756,-0.48604957187528136,1,-969.1600548212856,708.2250444397397,101244.04725469387,1.3684351639780905,-0.0013098358148908933
414,73.486,68.963,3.280189790386028,-172.08502693630768,-160.32054607395543,26.841385825647023,-0.4382963286162096,0,0.0,0.0,101473.0271143495,1.0,0.0022591087381556084
415,73.524,69.241,3.2565802951915477,-170.19580962366337,-162.98365376658813,23.397303569941453,-0.30824730873435763,0,0.0,0.0,101473.0271143495,1.0,0.0
416,73.515,69.166,3.23119419362835,-168.37524114458816,-165.40314199294303,19.664535642373107,-0.15114006278596537,0,0.0,0.0,101473.0271143495,1.0,0.0
417,73.409,69.037,3.2044166900037476,-166.19602479648512,-167.3552450997023,16.361261181744194,0.07085152485131367,0,0.0,0.0,101473.0271143495,1.0,0.0
418,73.505,69.917,3.1734984625031615,-163.35100448629487,-168.86675591080768,13.487094202482021,0.40896514413740465,0,0.0,0.0,101473.0271143495,1.0,0.0
419,73.447,69.241,3.1317759589364105,-160.77854885600254,-170.01041769236184,10.991743424408876,0.8398912237942615,0,0.0,0.0,101473.0271143495,1.0,0.0
420,73.466,70.157,3.120742387341255,-159.11146022841262,-170.85774573228298,8.870578014631526,1.3241849048050203,0,0.0,0.0,101473.0271143495,1.0,0.0
421,73.36,70.463,3.0925446041674953,-156.40607216172745,-171.3201121724478,7.6162064252767,1.9581979765180173,0,0.0,0.0,101473.0271143495,1.0,0.0
422,73.775,71.296,3.0508567703104776,-153.78095822965548,-171.35821052987922,7.5218045129562,2.336839819480441,-1,2098.1340005131265,-687.7196009105354,101473.0271143495,3.0508567703104776,0.0
423,74.112,71.204,2.991569538429876,-150.50720163211497,-171.0269892736359,8.206596586178248,2.5004016495803953,-1,2098.1340005131265,-687.7196009105354,100702.68575289281,3.0508567703104776,-0.007620550248268651
424,74.016,71.185,2.955209250375122,-147.54776787576503,-170.30504871478604,9.257653744583898,2.458212573821411,-1,2098.1340005131265,-687.7196009105354,100891.03994452476,3.0508567703104776,0.0018686518718694768
425,73.919,70.685,2.9089709337164567,-144.34322244938676,-169.29073286158552,10.353429992661669,2.4095889410447677,-1,2098.1340005131265,-687.7196009105354,100750.6991421193,3.0508567703104776,-0.0013919818952333437
426,74.179,71.463,2.8914062396977895,-143.01862345454234,-168.0071207907111,11.141224967332088,2.242885985108385,-1,2098.1340005131265,-687.7196009105354,100740.23015149427,3.0508567703104776,-0.00010391525485692682
427,74.497,72.195,2.8637168367283845,-141.14331318575447,-167.00738232489329,12.150738898257798,2.128600520158266,-1,2098.1340005131265,-687.7196009105354,100576.4342871976,3.0508567703104776,-0.00162724631760321
428,74.555,72.408,2.8376194401243073,-139.15071735846777,-166.04452160073194,13.168267518375686,2.042319098145231,-1,2098.1340005131265,-687.7196009105354,100601.22679016176,3.0508567703104776,0.0002464737183731472
429,74.514,72.43,2.7861946491969865,-135.18050809026423,-164.81754787221382,14.264463711503947,2.0776834223391125,-1,2098.1340005131265,-687.7196009105354,100702.38011540286,3.0508567703104776,0.0010049828247957289
430,74.176,72.095,2.795167202172453,-135.2393223883439,-163.50854533313725,15.120558792716848,1.8695885074306804,-1,2098.1340005131265,-687.7196009105354,101181.16334127125,3.0508567703104776,0.004743171387781523
431,74.302,72.727,2.8300158997368814,-137.54884138224978,-162.21718732222175,15.636860542237157,1.5775766416372148,-1,2098.1340005131265,-687.7196009105354,101351.43724498205,3.0508567703104776,0.0016814472666165292
432,74.514,72.922,2.847525903822235,-139.25854519741,-160.92789167864507,15.88855153741276,1.3638339800963148,-1,2098.1340005131265,-687.7196009105354,101040.73815905084,3.0508567703104776,-0.0030702701760038803
433,74.099,72.551,2.8728874657326946,-140.32708832332696,-159.65125264246663,15.955976818204956,1.211092529107449,-1,2098.1340005131265,-687.7196009105354,101656.31979732597,3.0508567703104776,0.006073926647120851
434,74.118,72.616,2.9013562068417706,-142.42671933869832,-158.52614845085785,15.940316579025247,1.0099817674476832,-1,2098.1340005131265,-687.7196009105354,101661.1570253754,3.0508567703104776,4.758300295608999e-05
435,73.954,72.076,2.923288411990197,-144.112871220323,-157.49428369309095,15.834115851099119,0.8451000737018786,-1,2098.1340005131265,-687.7196009105354,101633.88241696788,3.0508567703104776,-0.00026832537228631254
436,74.234,73.155,2.9665049824823058,-147.06053086959147,-156.4576555915058,15.447839742041923,0.6083131932253079,-1,2098.1340005131265,-687.7196009105354,101788.45434620666,3.0508567703104776,0.0015197147122326259
437,74.147,72.736,3.0066423457183054,-150.1975100079752,-155.43411634649038,14.774849090976808,0.35442706089724035,0,0.0,0.0,101682.83749146978,1.0,-0.001038150033537939
438,74.34,73.387,3.044567276282545,-152.9461313188444,-154.48589420692412,13.940702121033521,0.11045088509254754,0,0.0,0.0,101682.83749146978,1.0,0.0
439,74.388,73.257,3.069741327767799,-155.09491788999105,-153.70169582957877,13.177013648086376,-0.1057312451531546,0,0.0,0.0,101682.83749146978,1.0,0.0
440,74.282,72.913,3.0925247686395143,-156.8059248640804,-153.06696953232765,12.515481136642423,-0.2987464317936572,0,0.0,0.0,101682.83749146978,1.0,0.0
441,74.07,72.16,3.111051348320642,-158.27557337010992,-152.50713480046645,11.855520251075186,-0.48656140325181724,0,0.0,0.0,101682.83749146978,1.0,0.0
442,74.157,72.272,3.1225218707831366,-159.28485437166506,-152.05834707403775,11.30491244628462,-0.6392360252203734,0,0.0,0.0,101682.83749146978,1.0,0.0
443,73.935,71.537,3.150646815803333,-161.40607232641943,-151.70521344594871,10.815372879289814,-0.8969509409191744,0,0.0,0.0,101682.83749146978,1.0,0.0
444,73.732,70.728,3.176172850972386,-163.45757664789596,-151.41763176966836,10.359897102632647,-1.1621683843913875,0,0.0,0.0,101682.83749146978,1.0,0.0
445,73.79,70.905,3.170051201576574,-163.0130781643354,-151.17820738769072,9.98725267506418,-1.184997632651628,0,0.0,0.0,101682.83749146978,1.0,0.0
446,73.713,70.989,3.1495264286649793,-161.1720416361816,-150.93810073741054,9.640111032263883,-1.0615998990592257,0,0.0,0.0,101682.83749146978,1.0,0.0
447,73.916,71.658,3.136629334287808,-160.18909387321764,-150.73786970663497,9.370890978418219,-1.0085726307508507,0,0.0,0.0,101682.83749146978,1.0,0.0
448,73.771,70.477,3.111939248626355,-159.09387031041484,-150.59596523410562,9.20405046685011,-0.9232788441258353,0,0.0,0.0,101682.83749146978,1.0,0.0
449,73.616,70.208,3.079148602728942,-156.46660353849379,-150.45223372352197,9.072279543531407,-0.6629392079590514,0,0.0,0.0,101682.83749146978,1.0,0.0
450,73.616,69.669,3.060582518391505,-155.63884267390904,-150.33647980503852,8.979667006757603,-0.5904854673208094,0,0.0,0.0,101682.83749146978,1.0,0.0
451,73.385,69.287,3.052518697374146,-154.72208460680173,-150.280346886541,8.945615797658075,-0.49652677028937026,0,0.0,0.0,101682.83749146978,1.0,0.0
452,73.333,69.47,3.033431529334253,-152.9806343406688,-150.25366942357476,8.936004545595983,-0.30516601722611914,0,0.0,0.0,101682.83749146978,1.0,0.0
453,73.439,69.423,3.029846742909343,-153.0859149525192,-150.33962653425493,8.950917535972488,-0.3068164137617536,0,0.0,0.0,101682.83749146978,1.0,0.0
454,73.198,69.236,3.018061614180351,-151.68007403477333,-150.4773700728885,8.938259383889969,-0.13455684269495882,0,0.0,0.0,101682.83749146978,1.0,0.0
455,73.42,70.236,3.0201023844496735,-151.49991706629504,-150.71592656011882,8.864093595757332,-0.08844564847007813,0,0.0,0.0,101682.83749146978,1.0,0.0
456,73.41,70.544,3.0178595521290754,-150.9970697217954,-150.98187476902726,8.744064421947016,-0.0017377448329425475,0,0.0,0.0,101682.83749146978,1.0,0.0
457,73.401,70.824,3.14673963431409,-160.14983589828853,-151.6154255261117,8.695051775986219,-0.9815249629389168,0,0.0,0.0,101682.83749146978,1.0,0.0
458,73.41,71.039,3.2038604695737565,-164.15639707140946,-152.44894818320975,8.657422673783968,-1.3523018719707074,0,0.0,0.0,101682.83749146978,1.0,0.0
459,73.101,69.423,3.1717407524834806,-162.43442074729492,-153.35741193844413,8.200776877562024,-1.1068474297461022,0,0.0,0.0,101682.83749146978,1.0,0.0
460,73.062,69.526,3.1324216391535704,-159.33498979983818,-154.16060085216063,7.516516057601339,-0.6884025668307826,0,0.0,0.0,101682.83749146978,1.0,0.0
461,72.985,69.087,3.100913873582929,-157.23319906345006,-154.81674610820062,6.8456301310733325,-0.35299204148947533,0,0.0,0.0,101682.83749146978,1.0,0.0
462,72.985,69.32,3.036904171025464,-152.32845092229348,-155.2524096323634,6.2074949720573915,0.47103682294257326,0,0.0,0.0,101682.83749146978,1.0,0.0
463,72.917,69.582,2.9301333957047127,-144.07453681460055,-155.3773245820725,5.928215214425097,1.90660887951047,0,0.0,0.0,101682.83749146978,1.0,0.0
464,72.792,68.872,2.8616780622927545,-139.43526951041417,-155.27760958779635,6.1736396925886226,2.5661264450532655,-1,1998.7330019852336,-698.4478891325267,101682.83749146978,2.8616780622927545,0.0
465,72.724,68.666,2.795037235517254,-134.60028791575678,-154.96052347764416,6.9609376232303,2.924927166986879,-1,1998.7330019852336,-698.4478891325267,101674.87107044348,2.8616780622927545,-7.83488473263735e-05
466,72.415,68.255,2.645251002870618,-123.30085137287583,-154.16853416108697,8.956393338701439,3.4464411756938933,-1,1998.7330019852336,-698.4478891325267,102005.41748562345,2.8616780622927545,0.0032457407411471606
467,72.202,67.386,2.5356394096648986,-115.692236656625,-153.01835838270867,11.373383590617898,3.281883656581726,-1,1998.7330019852336,-698.4478891325267,101824.19639939013,2.8616780622927545,-0.0017781629521727402
468,71.738,66.592,2.4154984346119934,-106.69102670219517,-151.47652156215366,14.173993177321263,3.159694963845219,-1,1998.7330019852336,-698.4478891325267,102197.04088834007,2.8616780622927545,0.003654961698768864
469,71.545,66.452,2.3446180634290603,-101.29369934803213,-149.68314761075501,16.851171600150575,2.8715776808237172,-1,1998.7330019852336,-698.4478891325267,102485.01365324465,2.8616780622927545,0.0028138564033711147
470,72.192,67.639,2.3391018371420618,-101.22543982695971,-147.83046477618433,18.96397675987905,2.457555476856736,-1,1998.7330019852336,-698.4478891325267,102020.89104536053,2.8616780622927545,-0.004538973145051584
471,71.931,67.003,2.3230501839106648,-100.09632277887802,-145.8911564231433,20.749707545893028,2.207011040660638,-1,1998.7330019852336,-698.4478891325267,102098.34750139038,2.8616780622927545,0.0007589334577092049
472,71.806,66.695,2.311503485064751,-99.28481924855953,-143.8911552523731,22.251477993192914,2.0046459843008795,-1,1998.7330019852336,-698.4478891325267,102133.06717678573,2.8616780622927545,0.0003400032828890194
473,72.245,67.565,2.3086652254082476,-99.22451920961885,-141.8184368151464,23.428667318442553,1.8180256276036038,-1,1998.7330019852336,-698.4478891325267,101863.2730524595,2.8616780622927545,-0.002645089429782869
474,72.419,69.02,2.273628126952242,-95.6338753257544,-139.557646771075,24.515721427205868,1.7916573075666058,-1,1998.7330019852336,-698.4478891325267,102531.7351888019,2.8616780622927545,0.006540908463021127
475,72.206,68.748,2.231438989510032,-92.37528367656138,-137.20305362148255,25.555411178207155,1.7541400383785988,-1,1998.7330019852336,-698.4478891325267,102767.4874923807,2.8616780622927545,0.0022966712111887086
476,72.08,68.541,2.1893110286575665,-89.26453894563738,-134.8061368651311,26.581381012163842,1.7132893847258548,-1,1998.7330019852336,-698.4478891325267,102874.74913758042,2.8616780622927545,0.00104318700948526
477,71.848,67.706,2.157325988264478,-87.2935576048262,-132.3762856561847,27.497053167168566,1.6395476190585834,-1,1998.7330019852336,-698.4478891325267,102755.25120661533,2.8616780622927545,-0.0011622617732537422
478,71.751,66.879,2.15459772841347,-87.71554161139487,-129.99700803288405,28.185025323485995,1.5001393802636367,-1,1998.7330019852336,-698.4478891325267,102371.5119034953,2.8616780622927545,-0.003741488872122164
479,71.654,67.086,2.1378874001122057,-86.10218376763997,-127.65152737385557,28.826802451329087,1.4413441683782702,-1,1998.7330019852336,-698.4478891325267,102709.9677177383,2.8616780622927545,0.0033006990406625695
480,71.576,67.199,2.112381355328873,-83.9968078890194,-125.26345954769258,29.390304714307263,1.4040906366848416,-1,1998.7330019852336,-698.4478891325267,102944.79350336513,2.8616780622927545,0.0022836902611796123
481,71.557,67.349,2.083026277616892,-81.70611134743193,-122.82959377238026,29.885777518281053,1.3760218351285392,-1,1998.7330019852336,-698.4478891325267,103087.53661377273,2.8616780622927545,0.0013856381973184639
482,71.296,67.133,2.0417320091471765,-78.43432532415711,-120.3447168051632,30.387297394474377,1.3792075990485113,-1,1998.7330019852336,-698.4478891325267,103458.34118323823,2.8616780622927545,0.0035905337040465827
483,71.46,67.959,2.0056608837425847,-75.36552675224507,-117.7540371984874,30.80978365782945,1.3758133103758572,-1,1998.7330019852336,-698.4478891325267,103707.46692733614,2.8616780622927545,0.0024050866931931997
484,71.538,68.438,1.9647466285072808,-72.11604431015384,-115.10190287433342,31.21056199843322,1.3772856306252186,-1,1998.7330019852336,-698.4478891325267,103886.12229207576,2.8616780622927545,0.00172120352576925
485,71.208,67.781,1.924909493007305,-69.28795517806415,-112.36150414472571,31.512277321684873,1.3668815023096064,-1,1998.7330019852336,-698.4478891325267,104086.82391957082,2.8616780622927545,0.001930074978070455
486,71.044,67.405,1.8886482313686932,-66.77212494935742,-109.55400598564444,31.702772764912236,1.3494681160392645,-1,1998.7330019852336,-698.4478891325267,104151.99972558257,2.8616780622927545,0.000625971728029348
487,71.383,68.053,1.8634953707273059,-64.96889004862726,-106.38130779065574,31.223787556593766,1.3263098740653294,-1,1998.7330019852336,-698.4478891325267,103927.02347006745,2.8616780622927545,-0.0021624125269932327
488,71.373,68.1,1.8372735136115743,-63.031722486998916,-103.01048530450872,30.21370701131743,1.323199526709337,-1,1998.7330019852336,-698.4478891325267,103979.8378508765,2.8616780622927545,0.0005080580949522875
