,VCSH,HYG,calculated_spread,rolling_mean_spread,rolling_std_spread,z_score,trading_signal,symbol_one_position,symbol_two_position,portfolio_value,returns
144,78.274,77.387,-32.88150822486624,-33.18327778997631,0.19080863406390963,1.5815299270419594,1,-91.79204715209126,65.15850095777884,9904.62131683484,2.2235858012809307e-05
145,78.274,77.378,-32.89050822486624,-33.179015166396724,0.19597765835611125,1.4721419979732546,1,-91.79204715209126,65.15850095777884,9905.20774334346,5.920561020593654e-05
146,78.142,77.272,-32.810553206779986,-33.170620708880925,0.20626883177086383,1.7456224433409535,1,-91.79204715209126,65.15850095777884,9899.997994220907,-0.000526098977385068
147,78.085,77.325,-32.67725444897002,-33.1605759175568,0.22263072727016758,2.170955799826581,-1,0.0,0.0,10000.0,0.010050538457470807
148,78.038,77.29,-32.646043192530215,-33.14680633417779,0.24112763324731537,2.0767555128530666,-1,0.0,0.0,10000.0,0.0
149,78.01,77.44,-32.45659818869376,-33.126704167164014,0.2718267687771619,2.4651949529650374,-1,0.0,0.0,10000.0,0.0
150,78.104,77.493,-32.53602070157335,-33.10338275057956,0.29146018869479745,1.9466193703742045,-1,0.0,0.0,10000.0,0.0
151,78.076,77.413,-32.57657569773687,-33.080141625666336,0.304891055857629,1.6516257799461604,-1,0.0,0.0,10000.0,0.0
152,78.095,77.652,-32.36434195034019,-33.041906792935876,0.32047043599418445,2.1142819008989076,-1,0.0,0.0,10000.0,0.0
153,78.066,77.732,-32.24348819636671,-33.0056442514382,0.34703547854597105,2.1961905977590845,-1,0.0,0.0,10000.0,0.0
154,78.095,77.723,-32.29334195034019,-32.976177584771534,0.3688014610603502,1.8514992659413667,-1,0.0,0.0,10000.0,0.0
155,78.133,77.82,-32.249874455546845,-32.942346418451976,0.3874893752935629,1.7870734194466946,-1,0.0,0.0,10000.0,0.0
156,78.161,77.829,-32.28031945938332,-32.903363418926965,0.393457845374795,1.5835087973659605,-1,0.0,0.0,10000.0,0.0
157,78.107,77.98,-32.05324695198439,-32.85225171103665,0.40116121373552316,1.9917298375187031,-1,0.0,0.0,10000.0,0.0
158,78.164,78.105,-32.00854570979436,-32.804318127803796,0.41342538664732487,1.9248271724742274,-1,0.0,0.0,10000.0,0.0
159,78.23,78.06,-32.14652321883749,-32.764783794872386,0.4178544911973974,1.47960734911146,-1,0.0,0.0,10000.0,0.0
160,78.249,78.087,-32.146289471440795,-32.72684654522863,0.4207062553276258,1.3799582640760286,-1,0.0,0.0,10000.0,0.0
