,open,high,low,close,volume,marketCap,simple_returns,log_returns,cumulative_log_returns,H-L,H-PC,L-PC,TR,ATR,ma_fast,ma_slow,macd,signal,rsi,+di,-di,dx,adx,%K,%D,rolling_mean,rolling_std,upper_band,lower_band
37,4.05348014831543,4.078750133514404,4.0391998291015625,4.040369987487793,6570650.0,200760049.226,-0.0009001398907474958,-0.000900545259936474,-0.11031337331086248,0.0395503044128418,0.03473997116088867,0.004810333251953125,0.0395503044128418,0.1055579410449074,4.0121017882902175,3.9925685696694755,0.019533218620741977,0.002648664564239436,75.24671800193929,45.82995551023404,24.85835338338787,29.667709491262716,33.066565627675786,79.3946327823472,79.8603771445874,3.9379030108451842,0.11905387689500256,4.17601076463519,3.6997952570551793
38,4.049739837646484,4.080430030822754,3.9704999923706055,4.023169994354248,7016980.0,199965754.046,-0.004257034179248389,-0.004266121147442381,-0.11457949445830486,0.10993003845214844,0.04006004333496094,0.0698699951171875,0.10993003845214844,0.10587225783400692,4.013807114630736,3.994953926063925,0.018853188566811063,0.006038663076027954,84.35435999668805,14.281773003669285,16.110568652019705,6.017291030314859,29.370480564658273,74.48975587440869,78.03355244971142,3.9460310101509095,0.11904834251185334,4.184127695174616,3.707934325127203
39,4.0296502113342285,4.083059787750244,3.7139699459075928,3.7985899448394775,21297300.0,188856895.216,-0.05582166546030264,-0.05744021697127723,-0.17201971142958208,0.36908984184265137,0.059889793395996094,0.3092000484466553,0.36908984184265137,0.12469701683876151,3.9806552393894648,3.9797065971950545,0.0009486421944102652,0.004983534876531928,46.77520490789097,3.684677529501946,13.453996662414248,57.00160364516527,33.13361747563617,20.25904165660627,58.04781010445405,3.9414600014686583,0.12300198848867128,4.187463978446001,3.6954560244913157
40,3.8010900020599365,3.810879945755005,3.6984798908233643,3.777209997177124,7918280.0,187848135.233,-0.005628390527226807,-0.005644289602726564,-0.17766400103230864,0.11240005493164062,0.012290000915527344,0.10011005401611328,0.11240005493164062,0.12382181020564892,3.9493227499860146,3.964039080125959,-0.014716330139944223,0.0009294495149636541,42.897388983360955,10.481596079642681,40.11453927157735,58.56760202381766,36.58764797901261,18.174913272082115,37.641236934365686,3.9350950002670286,0.12819861078438433,4.191492221835797,3.67869777869826
41,3.7772200107574463,3.8045599460601807,3.766979932785034,3.793100118637085,3340840.0,188691479.808,0.004206840888337246,0.004198016872039502,-0.17346598416026915,0.037580013275146484,0.02734994888305664,0.010230064392089844,0.037580013275146484,0.11771129164708566,3.9252669169748726,3.950856704146814,-0.02558978717194149,-0.004496581171301191,44.7200898196162,24.91184419918676,103.9439296841628,61.33375564258543,39.939980559782434,21.84316158004149,20.092372169576624,3.9326030015945435,0.13054715028307343,4.1936973021606905,3.6715087010283964
42,3.795870065689087,3.795870065689087,3.745919942855835,3.7643699645996094,2706320.0,187313755.539,-0.007574319985995714,-0.007603150822538924,-0.18106913498280808,0.04995012283325195,0.002769947052001953,0.04718017578125,0.04995012283325195,0.11293020395204008,3.90049473415588,3.9365189583270266,-0.03602422417114637,-0.010917783875697383,42.623406969760396,16.23812731278382,73.38668793471899,63.76421581915338,43.16054959073376,15.210780625563807,18.40961849256247,3.9290334939956666,0.13425772410626266,4.197548942208192,3.6605180457831414
43,3.7682299613952637,3.769479990005493,3.7039899826049805,3.7178900241851807,4721650.0,185050281.727,-0.012347335902562507,-0.0124241976013089,-0.19349333258411697,0.0654900074005127,0.005110025405883789,0.060379981994628906,0.0654900074005127,0.10959589662456205,3.872383644739438,3.9197570999007256,-0.04737345516128766,-0.01831553090323658,17.86312701710571,10.730653755609247,57.04860371789455,68.33646706795491,46.5575651037691,4.480846105623404,13.844929437076233,3.9256229996681213,0.13886694111359696,4.203356881895315,3.6478891174409274
44,3.715290069580078,3.7732601165771484,3.707129955291748,3.7708001136779785,3994400.0,187737972.746,0.014231214250183132,0.014130901118920723,-0.17936243146519623,0.06613016128540039,0.05537009239196777,0.010760068893432617,0.06613016128540039,0.10655194435959336,3.8567469102265184,3.9083664026765255,-0.051619492450007076,-0.025054012617356767,17.075998041655623,9.970986386230903,48.95146276670657,66.1555603014719,49.19772664982842,16.695186112084997,12.12893761442407,3.928436505794525,0.1348777362138479,4.198191978222221,3.658681033366829
45,3.7691800594329834,3.816279888153076,3.7555999755859375,3.8092799186706543,2683590.0,189710832.242,0.010204679068799325,0.010152962865280814,-0.16920946859991542,0.06067991256713867,0.045479774475097656,0.015200138092041016,0.06067991256713867,0.10335024838157218,3.8494409360778303,3.9008073967991077,-0.051366460721277374,-0.03036549198844653,23.536344974653204,18.881625298977873,46.22530448434063,41.99810876716947,48.22916275609505,27.099085965858567,16.09170606118899,3.927184498310089,0.1359096272493285,4.199003752808746,3.655365243811432
46,3.796760082244873,3.819780111312866,3.7797300815582275,3.7868099212646484,3991580.0,188646305.056,-0.005898751965134487,-0.0059162183228524835,-0.17512568692276792,0.04005002975463867,0.010500192642211914,0.029549837112426758,0.04005002975463867,0.09894591399885475,3.8398016441930043,3.8921300786706436,-0.05232843447763935,-0.034790733001659184,21.034556801637834,25.95535824695653,60.68672769892179,40.08602640714409,47.13497668444104,21.603452046007842,21.799241374650467,3.923730993270874,0.13866644348118073,4.201063880233235,3.6463981063085127
47,3.7783799171447754,3.8394699096679688,3.774169921875,3.830359935760498,4001350.0,190872606.592,0.011500449032653211,0.011434821553051594,-0.16369086536971633,0.06529998779296875,0.05265998840332031,0.012639999389648438,0.06529998779296875,0.09661167776935457,3.8383485952020644,3.8874378203776523,-0.04908922517558789,-0.037667412354140076,27.321775729546587,17.818851410148827,32.25269524438018,28.826438963066863,44.67742007423413,33.129021380884474,27.277186464250292,3.9226014852523803,0.13936358574832522,4.20132865674903,3.6438743137557297
48,3.828000068664551,3.828000068664551,3.7781999111175537,3.791029930114746,3209270.0,188971683.985,-0.010267966015038005,-0.010321045234442319,-0.17401191060415866,0.04980015754699707,0.0023598670959472656,0.052160024642944336,0.052160024642944336,0.09353611238075134,3.831066771688118,3.880128176539099,-0.04906140485098076,-0.03995702323519171,26.614809753098385,19.33066744520089,33.95804155073067,27.44929344534606,42.36695905317897,24.06523066622444,26.26590136437225,3.919547986984253,0.14164003569966352,4.20282805838358,3.6362679155849262
49,3.7925798892974854,3.793639898300171,3.744719982147217,3.7622599601745605,2701490.0,187593271.516,-0.007588958797620135,-0.0076179014682401375,-0.1816298120723988,0.0489199161529541,0.0026099681854248047,0.0463099479675293,0.0489199161529541,0.09045692914343126,3.8204786121338477,3.8712069868242387,-0.05072837469039104,-0.04211946299265708,25.991445488853685,17.860713585347543,40.50801439787506,38.80040150787116,41.88901976550053,16.584348235790074,24.592866760966327,3.9065984964370726,0.14367700964683422,4.193952515730741,3.619244477143404
50,3.7686500549316406,3.784440040588379,3.749619960784912,3.767659902572632,3128060.0,187919323.02,0.00143529220607625,0.001434263158755938,-0.18019554891364287,0.0348200798034668,0.02218008041381836,0.012639999389648438,0.0348200798034668,0.08662615204445889,3.812351035465713,3.8633823595968284,-0.05103132413111533,-0.04390723844009393,26.53316321469164,21.74510898224827,47.44023034163566,37.13954663010088,41.25299065299574,17.988462814118638,19.546013905377716,3.891049492359161,0.14087859793022106,4.1728066882196035,3.609292296498719
51,3.763619899749756,3.7977700233459473,3.757270097732544,3.7832798957824707,4110740.0,188746826.688,0.004145807640220719,0.00413723745844391,-0.17605831145519896,0.04049992561340332,0.03011012077331543,0.01038980484008789,0.04049992561340332,0.08345714136639247,3.8078777973673343,3.857338362409781,-0.04946056504244645,-0.045020595693223954,28.60399794277224,20.59236054392039,35.34558741659614,26.37427258341552,39.26165614224213,22.050035801853017,18.874282283920575,3.8764469981193543,0.13581706200476162,4.148081122128877,3.604812874109831
52,3.7875800132751465,3.841130018234253,3.7811200618743896,3.805219888687134,4547610.0,189889067.797,0.005799198977881964,0.005782448352429551,-0.1702758631027694,0.06000995635986328,0.05785012245178223,0.0021598339080810547,0.06000995635986328,0.08184952280478523,3.8074688299274366,3.853411266752944,-0.04594243682550747,-0.04520532123083579,32.003360924994595,21.682423344405827,20.672082423177667,2.385439052865624,34.32871370089945,27.7549603389862,22.597819651652618,3.8624444961547852,0.1273255454912516,4.117095587137288,3.607793405172282
53,3.8000400066375732,3.8472299575805664,3.7963600158691406,3.8429501056671143,4096480.0,191826642.005,0.009915384152214667,0.009866549276475544,-0.16040931382629386,0.05086994171142578,0.04201006889343262,0.008859872817993164,0.05086994171142578,0.07972947875313453,3.8129281475183827,3.852624028539578,-0.039695881021195145,-0.044101725457163385,55.297618776451074,23.765803014436194,21.13337900828319,5.86296651199787,30.522505467257204,97.12278992086911,48.97592868723611,3.8504639983177187,0.11632138291526806,4.083106764148255,3.6178212324871826
54,3.8309199810028076,3.8801300525665283,3.816009998321533,3.846719980239868,6921090.0,192069642.998,0.0009809845220718726,0.0009805036712013894,-0.15942881015509247,0.06412005424499512,0.03717994689941406,0.026940107345581055,0.06412005424499512,0.07866315386324778,3.8181274227010804,3.852180252045521,-0.03405282934444065,-0.04208945516465388,58.665564941356905,23.18375453890198,14.529908250838059,22.946183552392025,29.509844637989307,81.03210000203036,68.63661675396189,3.83989999294281,0.10557946456314196,4.051058922069094,3.628741063816526
55,3.852220058441162,3.859910011291504,3.8145599365234375,3.8261098861694336,3581200.0,191095953.03,-0.005357835812408003,-0.005372240489673302,-0.16480105064476577,0.045350074768066406,0.013190031051635742,0.032160043716430664,0.045350074768066406,0.07639118134851777,3.819355600277115,3.850222813709307,-0.03086721343219212,-0.03984278182065134,54.06734519893279,28.40727784837404,18.23010904614255,21.82191044547582,28.482602442765742,69.33113151999567,82.49534048096506,3.8290594816207886,0.09414884848559157,4.017357178591972,3.640761784649605
56,3.815880060195923,3.8474199771881104,3.7970399856567383,3.8267199993133545,2688250.0,191185638.114,0.000159460434245845,0.00015944772178222208,-0.16464160292298355,0.05037999153137207,0.021310091018676758,0.029069900512695312,0.05037999153137207,0.0746199192067812,3.8204886677040344,3.848459932967803,-0.027971265263768696,-0.037466595900832615,58.25456437023022,22.160648317895433,18.85947061661279,8.04770387563534,25.75291887861504,69.67751104854592,73.34691419019065,3.8181949734687803,0.07942458688473253,3.9770441472382454,3.6593457996993153
57,3.813430070877075,3.8291499614715576,3.7969799041748047,3.8027400970458984,3766590.0,190050515.698,-0.006266437646799054,-0.006286154178625138,-0.17092775710160868,0.03217005729675293,0.002429962158203125,0.029740095138549805,0.03217005729675293,0.07173337291965373,3.8177579491962135,3.845033812298298,-0.027275863102084408,-0.03542715669291495,61.94499396183503,30.07628553276771,25.620856767178466,7.999384854604198,23.381994299717537,55.2659468175272,64.75819646202292,3.8063134789466857,0.059785032955240784,3.925883544857167,3.6867434130362042
58,3.803689956665039,3.816279888153076,3.7641398906707764,3.7709898948669434,4045440.0,188519642.704,-0.008349295867897927,-0.008384346473579935,-0.17931210357518862,0.052139997482299805,0.013539791107177734,0.03860020637512207,0.052139997482299805,0.0704028165336716,3.8105624867168135,3.8394899472383255,-0.02892746052151196,-0.03412655797673706,50.02840949648093,16.082098763600598,22.099451599499627,15.75984416210185,22.364298929058656,19.40026516372011,48.114574343264415,3.7937044739723205,0.031582823723282416,3.8568701214188854,3.7305388265257555
59,3.7730600833892822,3.8144099712371826,3.7611899375915527,3.7988998889923096,4405000.0,189965826.983,0.007401238110809362,0.007373983344748061,-0.17193812023044056,0.05322003364562988,0.04342007637023926,0.009799957275390625,0.05322003364562988,0.06923740705230388,3.808768161322554,3.8364532866397374,-0.027685125317183257,-0.032837748641649595,48.39537168833716,13.654575495140648,19.50283124429516,17.637856286869624,21.73334966925034,40.011726363718,38.22597944832177,3.793719971179962,0.03158542305420573,3.8568908172883734,3.730549125071551
60,3.795289993286133,4.111030101776123,3.777740001678467,3.9242300987243652,9439480.0,196290700.269,0.032991185183692893,0.03245865688104769,-0.13947946334939287,0.33329010009765625,0.3121302127838135,0.021159887313842773,0.33329010009765625,0.08712587722952103,3.8265322030391236,3.8430152775961073,-0.016483074556983723,-0.029565752001099052,66.11775838714476,13.757874721908037,2.698930335184785,67.19982614096098,27.801855848073558,49.00495699081499,36.1389828394177,3.801070976257324,0.04269519181475983,3.8864613598868436,3.7156805926278045
61,3.9212899208068848,3.9966800212860107,3.898020029067993,3.9208199977874756,7515680.0,196175905.112,-0.0008689859796952674,-0.0008693637668888064,-0.1403488271162817,0.09865999221801758,0.07244992256164551,0.02621006965637207,0.09865999221801758,0.08790642314008985,3.8410384783119094,3.848827804597027,-0.007789326285117415,-0.025209335867612506,61.71275101486409,24.822770439183497,7.901612617467279,51.70810338096573,30.992230230310533,48.074024222606376,45.69690252571312,3.8074569702148438,0.050312384102566915,3.9080817384199777,3.7068322020097098
62,3.911910057067871,3.9224600791931152,3.859260082244873,3.884000062942505,3361400.0,194382285.332,-0.009390876109015013,-0.009435248401018516,-0.1497840755173002,0.06319999694824219,0.0016400814056396484,0.06155991554260254,0.06319999694824219,0.08623615051126075,3.8476481304882992,3.851453743830603,-0.003805613342303893,-0.020927702102008762,62.11651266167727,33.58290359538634,18.868346460753706,28.05377778200373,30.60013037324355,38.02244964905338,45.03381028749158,3.8134384751319885,0.052003122809850595,3.9174447207516896,3.7094322295122875
63,3.863100051879883,3.901560068130493,3.8363499641418457,3.901560068130493,2836910.0,195313682.986,0.00452111351787283,0.004510923984633218,-0.14527315153266698,0.06521010398864746,0.01756000518798828,0.04765009880065918,0.06521010398864746,0.08481602140742597,3.855942463339674,3.8551924629487018,0.000750000390972172,-0.016591441118475533,68.70098436172685,28.2075562246338,20.53310405112283,15.745482580850892,28.61816928742963,42.04090868310086,42.712460851586876,3.8226219773292542,0.05043565221863723,3.923493281766529,3.7217506728919796
